# step r x y z
42652 4.36114 2.45383 -2.43579 2.65805
42653 4.36114 2.45383 -2.43579 2.65805
42654 5.04834 3.00902 -3.4718 2.0924
42655 5.04834 3.00902 -3.4718 2.0924
42656 5.04834 3.00902 -3.4718 2.0924
42657 5.04834 3.00902 -3.4718 2.0924
42658 4.94934 0.198794 -4.22817 2.56495
42659 4.94934 0.198794 -4.22817 2.56495
42660 4.94934 0.198794 -4.22817 2.56495
42661 3.85936 -2.42301 -2.41971 1.78009
42662 6.0161 -3.93003 -1.76322 4.19992
42663 5.54556 -4.65354 -1.11935 2.80087
42664 5.54556 -4.65354 -1.11935 2.80087
42665 5.54556 -4.65354 -1.11935 2.80087
42666 4.7808 -2.09821 0.877727 4.20514
42667 4.7808 -2.09821 0.877727 4.20514
42668 3.86586 -2.32549 -2.02911 2.32801
42669 4.65903 0.0300427 -1.07969 4.5321
42670 4.65903 0.0300427 -1.07969 4.5321
42671 4.65903 0.0300427 -1.07969 4.5321
42672 4.65903 0.0300427 -1.07969 4.5321
42673 4.65903 0.0300427 -1.07969 4.5321
42674 3.84439 2.64292 -0.439425 2.75703
42675 5.57272 5.27311 1.09677 1.4306
42676 5.57272 5.27311 1.09677 1.4306
42677 5.57272 5.27311 1.09677 1.4306
42678 5.57272 5.27311 1.09677 1.4306
42679 5.57272 5.27311 1.09677 1.4306
42680 6.50646 5.51588 3.38828 -0.654669
42681 6.68607 5.94956 1.88127 -2.40148
42682 6.68607 5.94956 1.88127 -2.40148
42683 6.68607 5.94956 1.88127 -2.40148
42684 6.68607 5.94956 1.88127 -2.40148
42685 7.40481 6.23633 2.73298 -2.91038
42686 9.84487 6.86607 4.80699 -5.16443
42687 9.84487 6.86607 4.80699 -5.16443
42688 9.84487 6.86607 4.80699 -5.16443
42689 7.78449 5.02006 3.04064 -5.11389
42690 6.69777 2.77167 5.28477 -3.04123
42691 5.60808 0.169592 2.31146 -5.10675
42692 6.00051 -0.12633 3.15336 -5.10357
42693 3.65424 1.48147 1.32406 -3.06685
42694 5.04396 2.98959 -0.174367 -4.05875
42695 3.71428 0.465927 1.24442 -3.46846
42696 3.71428 0.465927 1.24442 -3.46846
42697 4.77868 1.11259 3.67263 -2.84776
42698 5.18789 0.732686 4.37048 -2.69745
42699 5.18789 0.732686 4.37048 -2.69745
42700 6.19725 1.97566 1.79494 -5.59293
42701 5.05061 0.425868 3.93144 -3.14183
42702 2.79471 1.8785 1.73539 -1.12699
42703 4.21322 2.2865 3.26447 1.36617
42704 4.21322 2.2865 3.26447 1.36617
42705 3.77948 3.61861 0.340103 -1.03655
42706 3.77948 3.61861 0.340103 -1.03655
42707 2.82817 1.10165 2.11308 -1.52309
42708 2.82817 1.10165 2.11308 -1.52309
42709 2.82817 1.10165 2.11308 -1.52309
42710 2.8755 0.183799 1.68743 -2.32105
42711 4.14242 2.52849 -0.957452 -3.13842
42712 5.74208 -0.326263 0.585426 -5.70283
42713 5.74208 -0.326263 0.585426 -5.70283
42714 3.6905 -2.23757 0.621538 -2.86823
42715 3.6905 -2.23757 0.621538 -2.86823
42716 3.6905 -2.23757 0.621538 -2.86823
42717 3.6905 -2.23757 0.621538 -2.86823
42718 3.6905 -2.23757 0.621538 -2.86823
42719 5.55332 -4.11028 0.606735 -3.68467
42720 4.27275 -2.9296 -1.90201 -2.46094
42721 4.27275 -2.9296 -1.90201 -2.46094
42722 1.54666 -0.243949 -1.35505 -0.704623
42723 4.48072 0.228346 -4.01229 -1.98146
42724 5.21957 -1.97841 -1.31128 -4.64869
42725 5.21957 -1.97841 -1.31128 -4.64869
42726 4.8402 -0.154207 -2.74465 -3.9838
42727 4.8402 -0.154207 -2.74465 -3.9838
42728 2.36153 -0.566818 -0.15347 -2.28735
42729 2.36153 -0.566818 -0.15347 -2.28735
42730 3.984 -0.373203 -0.975 -3.84478
42731 3.984 -0.373203 -0.975 -3.84478
42732 3.984 -0.373203 -0.975 -3.84478
42733 3.984 -0.373203 -0.975 -3.84478
42734 1.52304 0.207559 -0.805103 -1.27608
42735 3.07586 1.30248 1.15561 -2.53555
42736 2.78493 0.283667 -0.840737 -2.6398
42737 2.78493 0.283667 -0.840737 -2.6398
42738 2.78493 0.283667 -0.840737 -2.6398
42739 2.78493 0.283667 -0.840737 -2.6398
42740 2.78493 0.283667 -0.840737 -2.6398
42741 2.78493 0.283667 -0.840737 -2.6398
42742 2.78493 0.283667 -0.840737 -2.6398
42743 2.78493 0.283667 -0.840737 -2.6398
42744 2.78493 0.283667 -0.840737 -2.6398
42745 1.71527 -0.167737 -0.767227 -1.52492
42746 1.71527 -0.167737 -0.767227 -1.52492
42747 1.71527 -0.167737 -0.767227 -1.52492
42748 0.722256 -0.154258 0.0651831 0.702573
42749 0.722256 -0.154258 0.0651831 0.702573
42750 3.11025 1.16755 2.66 1.11123
42751 4.33981 3.08934 0.991928 2.88202
42752 4.33981 3.08934 0.991928 2.88202
42753 4.33981 3.08934 0.991928 2.88202
42754 5.58265 0.669787 0.863935 5.47457
42755 5.57329 1.36566 0.140215 5.40156
42756 7.25475 1.65872 1.67885 6.86014
42757 7.25475 1.65872 1.67885 6.86014
42758 8.69876 2.29674 4.5708 7.03571
42759 8.69876 2.29674 4.5708 7.03571
42760 8.69876 2.29674 4.5708 7.03571
42761 10.4079 2.85423 3.5487 9.35866
42762 9.91664 2.72998 2.2487 9.26446
42763 7.10271 1.18457 2.5928 6.50559
42764 5.47706 -1.63445 3.40496 3.96649
42765 5.47706 -1.63445 3.40496 3.96649
42766 5.47706 -1.63445 3.40496 3.96649
42767 5.47706 -1.63445 3.40496 3.96649
42768 5.47706 -1.63445 3.40496 3.96649
42769 5.47706 -1.63445 3.40496 3.96649
42770 5.47706 -1.63445 3.40496 3.96649
42771 2.31332 -1.63801 0.947931 1.33035
42772 2.31332 -1.63801 0.947931 1.33035
42773 2.31332 -1.63801 0.947931 1.33035
42774 2.31332 -1.63801 0.947931 1.33035
42775 2.31332 -1.63801 0.947931 1.33035
42776 4.8221 -4.01377 -0.121634 2.66973
42777 4.81143 -1.97502 0.0265664 4.3873
42778 4.81143 -1.97502 0.0265664 4.3873
42779 5.94689 -3.27236 0.908331 4.88182
42780 5.94689 -3.27236 0.908331 4.88182
42781 5.94689 -3.27236 0.908331 4.88182
42782 5.94689 -3.27236 0.908331 4.88182
42783 5.94689 -3.27236 0.908331 4.88182
42784 3.37613 -1.97606 -0.993008 2.55096
42785 5.4791 -3.78659 -1.00391 3.83072
42786 4.00882 -3.6387 -0.290609 1.65712
42787 4.00882 -3.6387 -0.290609 1.65712
42788 3.8406 -0.706038 -2.20665 3.06308
42789 3.8406 -0.706038 -2.20665 3.06308
42790 4.63291 0.422958 -2.21157 4.04894
42791 4.63291 0.422958 -2.21157 4.04894
42792 6.78774 0.846554 -3.21037 5.92032
42793 6.78774 0.846554 -3.21037 5.92032
42794 6.78774 0.846554 -3.21037 5.92032
42795 5.47757 -2.01831 -2.32409 4.53087
42796 4.53176 0.0543256 -3.77094 2.51275
42797 4.90735 -2.2897 -2.86536 3.26022
42798 4.90735 -2.2897 -2.86536 3.26022
42799 4.90735 -2.2897 -2.86536 3.26022
42800 3.24857 -0.252006 -1.67957 2.76926
42801 3.16006 2.65274 0.376889 1.67538
42802 3.16006 2.65274 0.376889 1.67538
42803 3.75752 1.66782 -2.46395 2.29484
42804 3.75752 1.66782 -2.46395 2.29484
42805 4.47843 2.03305 -2.66371 2.97114
42806 4.47843 2.03305 -2.66371 2.97114
42807 4.47843 2.03305 -2.66371 2.97114
42808 4.47843 2.03305 -2.66371 2.97114
42809 4.47843 2.03305 -2.66371 2.97114
42810 4.47843 2.03305 -2.66371 2.97114
42811 4.47843 2.03305 -2.66371 2.97114
42812 4.47843 2.03305 -2.66371 2.97114
42813 4.94956 1.26168 -0.737731 4.72886
42814 4.50317 2.19629 -1.74179 3.52434
42815 4.50317 2.19629 -1.74179 3.52434
42816 4.29464 3.76707 -0.728095 1.9295
42817 4.76183 1.87696 -0.658496 4.32648
42818 7.63828 0.975121 -2.69445 7.08042
42819 7.70246 2.46382 -0.301607 7.29154
42820 7.70246 2.46382 -0.301607 7.29154
42821 6.89882 -0.228628 -2.59939 6.38629
42822 6.89882 -0.228628 -2.59939 6.38629
42823 7.00749 -1.89079 -1.45995 6.58775
42824 7.00749 -1.89079 -1.45995 6.58775
42825 8.08897 0.583517 -2.86751 7.5411
42826 9.47093 2.63416 -1.43034 8.98408
42827 10.2354 4.79186 -1.63685 8.89502
42828 10.0272 4.2734 -0.801584 9.0355
42829 9.04313 3.92144 0.357091 8.14082
42830 6.90302 2.36424 -1.17741 6.37776
42831 6.19694 2.16397 -1.13536 5.69476
42832 5.1494 1.52936 -3.68906 3.25088
42833 5.1494 1.52936 -3.68906 3.25088
42834 5.14894 -0.426364 -2.17354 4.64817
42835 3.25019 0.865524 -0.845075 3.0167
42836 2.20494 -0.748714 1.65894 1.24463
42837 3.01906 -2.70921 0.605676 1.1866
42838 4.93333 -3.44149 -1.2523 3.30539
42839 3.5492 -0.640845 -2.32513 2.60382
42840 4.57381 -0.803293 -2.69732 3.6054
42841 6.46851 -2.19258 -2.56087 5.52053
42842 6.46851 -2.19258 -2.56087 5.52053
42843 6.16121 -2.25376 -0.631486 5.69932
42844 5.08915 -2.44329 -0.818117 4.38868
42845 2.85575 -0.029296 -1.67045 2.31603
42846 2.85575 -0.029296 -1.67045 2.31603
42847 2.85575 -0.029296 -1.67045 2.31603
42848 2.85575 -0.029296 -1.67045 2.31603
42849 2.85575 -0.029296 -1.67045 2.31603
42850 2.85575 -0.029296 -1.67045 2.31603
42851 2.85575 -0.029296 -1.67045 2.31603
42852 2.85575 -0.029296 -1.67045 2.31603
42853 2.85575 -0.029296 -1.67045 2.31603
42854 3.44055 -1.00577 -0.928886 3.15642
42855 4.95149 0.037356 -0.890313 4.87065
42856 4.95149 0.037356 -0.890313 4.87065
42857 4.95149 0.037356 -0.890313 4.87065
42858 4.95149 0.037356 -0.890313 4.87065
42859 4.95149 0.037356 -0.890313 4.87065
42860 4.95149 0.037356 -0.890313 4.87065
42861 4.95149 0.037356 -0.890313 4.87065
42862 4.95149 0.037356 -0.890313 4.87065
42863 4.95149 0.037356 -0.890313 4.87065
42864 4.95149 0.037356 -0.890313 4.87065
42865 5.17085 0.520139 -3.3209 3.92921
42866 5.17085 0.520139 -3.3209 3.92921
42867 3.93354 -0.894235 -2.77553 2.63999
42868 3.93354 -0.894235 -2.77553 2.63999
42869 4.14301 -0.675671 -3.00152 2.77468
42870 4.14301 -0.675671 -3.00152 2.77468
42871 2.64615 0.654126 -1.94749 1.66779
42872 2.49712 0.311511 -0.0884493 2.47603
42873 2.49712 0.311511 -0.0884493 2.47603
42874 2.49712 0.311511 -0.0884493 2.47603
42875 2.49712 0.311511 -0.0884493 2.47603
42876 2.49712 0.311511 -0.0884493 2.47603
42877 2.49712 0.311511 -0.0884493 2.47603
42878 2.49712 0.311511 -0.0884493 2.47603
42879 2.49712 0.311511 -0.0884493 2.47603
42880 2.49712 0.311511 -0.0884493 2.47603
42881 2.49712 0.311511 -0.0884493 2.47603
42882 2.49712 0.311511 -0.0884493 2.47603
42883 2.49712 0.311511 -0.0884493 2.47603
42884 3.59981 -1.41269 -1.94439 2.67997
42885 2.13628 1.06857 -1.48188 1.1072
42886 2.13628 1.06857 -1.48188 1.1072
42887 2.13749 1.20336 -1.34221 -1.1486
42888 1.42608 -0.08087 1.1317 0.863952
42889 3.08524 0.67089 2.39762 -1.8221
42890 3.08524 0.67089 2.39762 -1.8221
42891 3.8203 -2.23706 1.93796 -2.41548
42892 3.8203 -2.23706 1.93796 -2.41548
42893 3.8203 -2.23706 1.93796 -2.41548
42894 3.8203 -2.23706 1.93796 -2.41548
42895 3.8203 -2.23706 1.93796 -2.41548
42896 3.8203 -2.23706 1.93796 -2.41548
42897 3.8203 -2.23706 1.93796 -2.41548
42898 2.67468 0.305213 2.33021 -1.27706
42899 3.26838 -0.232846 2.74078 -1.76527
42900 3.26838 -0.232846 2.74078 -1.76527
42901 3.26838 -0.232846 2.74078 -1.76527
42902 3.71079 -2.6935 1.03153 -2.33474
42903 4.28388 -2.39931 1.06718 -3.38468
42904 3.90625 -0.763443 -0.912754 -3.72059
42905 3.90625 -0.763443 -0.912754 -3.72059
42906 3.90625 -0.763443 -0.912754 -3.72059
42907 4.86191 0.381226 -3.11343 -3.71476
42908 3.51375 1.70528 -1.6746 -2.57568
42909 5.1297 -1.02345 1.11341 -4.90171
42910 5.1297 -1.02345 1.11341 -4.90171
42911 5.1297 -1.02345 1.11341 -4.90171
42912 3.38976 -0.564599 1.78574 -2.8254
42913 5.24913 -2.31591 4.65915 -0.694395
42914 4.33186 0.381038 3.87683 -1.89473
42915 4.33186 0.381038 3.87683 -1.89473
42916 4.33186 0.381038 3.87683 -1.89473
42917 4.33186 0.381038 3.87683 -1.89473
42918 4.33186 0.381038 3.87683 -1.89473
42919 4.33186 0.381038 3.87683 -1.89473
42920 5.37621 -2.28747 3.88695 -2.92622
42921 6.67572 -3.81709 3.64346 -4.08905
42922 6.67572 -3.81709 3.64346 -4.08905
42923 6.67572 -3.81709 3.64346 -4.08905
42924 6.42387 -1.23389 2.45419 -5.80694
42925 8.17122 -3.25215 4.00011 -6.33968
42926 8.17122 -3.25215 4.00011 -6.33968
42927 8.17122 -3.25215 4.00011 -6.33968
42928 7.28312 -0.346318 2.90948 -6.66774
42929 7.12477 -2.47442 -0.0167429 -6.68127
42930 5.89842 -0.998895 -2.64458 -5.17685
42931 5.89842 -0.998895 -2.64458 -5.17685
42932 5.89842 -0.998895 -2.64458 -5.17685
42933 4.89677 1.97177 -0.992685 -4.37093
42934 4.89677 1.97177 -0.992685 -4.37093
42935 4.89677 1.97177 -0.992685 -4.37093
42936 4.89677 1.97177 -0.992685 -4.37093
42937 3.47905 1.22689 -2.39 -2.21053
42938 1.70349 -0.864941 -0.996496 -1.07738
42939 1.70349 -0.864941 -0.996496 -1.07738
42940 1.70349 -0.864941 -0.996496 -1.07738
42941 4.03417 -2.81571 0.610028 -2.82386
42942 4.03417 -2.81571 0.610028 -2.82386
42943 4.03417 -2.81571 0.610028 -2.82386
42944 3.23168 -1.79247 -2.38305 -1.24576
42945 4.85178 -3.809 -1.99327 -2.24906
42946 4.85178 -3.809 -1.99327 -2.24906
42947 4.85178 -3.809 -1.99327 -2.24906
42948 5.21548 -1.85461 -3.74414 -3.12138
42949 6.55584 -0.0307609 -2.53768 -6.04469
42950 6.55584 -0.0307609 -2.53768 -6.04469
42951 4.22327 -2.14262 -1.18651 -3.44056
42952 4.22327 -2.14262 -1.18651 -3.44056
42953 5.41283 -1.86297 -2.6198 -4.35484
42954 5.41283 -1.86297 -2.6198 -4.35484
42955 4.63535 -3.74765 -1.61098 -2.20144
42956 4.63535 -3.74765 -1.61098 -2.20144
42957 4.63535 -3.74765 -1.61098 -2.20144
42958 6.33795 -3.74035 0.858223 -5.04409
42959 6.33795 -3.74035 0.858223 -5.04409
42960 6.33795 -3.74035 0.858223 -5.04409
42961 5.03459 -2.57642 -1.17867 -4.16172
42962 5.03459 -2.57642 -1.17867 -4.16172
42963 5.03459 -2.57642 -1.17867 -4.16172
42964 4.25894 -2.00454 0.931299 -3.64047
42965 4.25894 -2.00454 0.931299 -3.64047
42966 4.25894 -2.00454 0.931299 -3.64047
42967 3.45603 0.392546 0.891451 -3.31592
42968 3.45603 0.392546 0.891451 -3.31592
42969 3.45603 0.392546 0.891451 -3.31592
42970 2.63696 0.289649 -1.10476 -2.3768
42971 2.63696 0.289649 -1.10476 -2.3768
42972 2.63696 0.289649 -1.10476 -2.3768
42973 3.56036 1.34598 0.359074 -3.27652
42974 3.56036 1.34598 0.359074 -3.27652
42975 4.92795 0.907623 -1.6087 -4.5687
42976 4.92795 0.907623 -1.6087 -4.5687
42977 4.92795 0.907623 -1.6087 -4.5687
42978 4.92795 0.907623 -1.6087 -4.5687
42979 7.06228 3.49122 -1.83024 -5.85982
42980 7.06228 3.49122 -1.83024 -5.85982
42981 8.23347 2.11159 -2.67819 -7.4939
42982 6.4794 -0.228617 -3.10702 -5.68127
42983 6.4794 -0.228617 -3.10702 -5.68127
42984 3.70759 1.0224 -1.08529 -3.39457
42985 3.70759 1.0224 -1.08529 -3.39457
42986 3.47281 1.4332 0.728914 -3.07816
42987 6.32833 3.70025 -0.0156896 -5.13378
42988 5.19054 4.25282 -0.817471 -2.86129
42989 5.19054 4.25282 -0.817471 -2.86129
42990 3.06579 1.60387 -0.310059 -2.59432
42991 3.06579 1.60387 -0.310059 -2.59432
42992 3.13374 0.756094 -0.818609 -2.92891
42993 4.57655 -1.9788 -2.79058 -3.04004
42994 4.57655 -1.9788 -2.79058 -3.04004
42995 1.8791 -0.257715 -0.169698 -1.8536
42996 4.31118 0.758872 2.05778 -3.71159
42997 4.31118 0.758872 2.05778 -3.71159
42998 4.31118 0.758872 2.05778 -3.71159
42999 4.31118 0.758872 2.05778 -3.71159
43000 4.31118 0.758872 2.05778 -3.71159
43001 1.69604 -0.526548 -0.234637 -1.59506
43002 1.69604 -0.526548 -0.234637 -1.59506
43003 1.69604 -0.526548 -0.234637 -1.59506
43004 1.69604 -0.526548 -0.234637 -1.59506
43005 1.69604 -0.526548 -0.234637 -1.59506
43006 1.69604 -0.526548 -0.234637 -1.59506
43007 1.69604 -0.526548 -0.234637 -1.59506
43008 1.69604 -0.526548 -0.234637 -1.59506
43009 1.69604 -0.526548 -0.234637 -1.59506
43010 3.62693 2.36664 1.64765 -2.19974
43011 3.62693 2.36664 1.64765 -2.19974
43012 3.62693 2.36664 1.64765 -2.19974
43013 3.62693 2.36664 1.64765 -2.19974
43014 3.57019 1.57579 1.60142 -2.77464
43015 3.57019 1.57579 1.60142 -2.77464
43016 4.69477 0.14821 0.935754 -4.59818
43017 2.6536 -1.36887 -1.42689 -1.76967
43018 2.6536 -1.36887 -1.42689 -1.76967
43019 3.37745 -1.87351 1.39545 -2.43923
43020 3.37745 -1.87351 1.39545 -2.43923
43021 3.37745 -1.87351 1.39545 -2.43923
43022 2.59263 -0.643819 1.99439 -1.52631
43023 2.59263 -0.643819 1.99439 -1.52631
43024 2.59263 -0.643819 1.99439 -1.52631
43025 2.59263 -0.643819 1.99439 -1.52631
43026 2.59263 -0.643819 1.99439 -1.52631
43027 2.59263 -0.643819 1.99439 -1.52631
43028 2.59263 -0.643819 1.99439 -1.52631
43029 2.59263 -0.643819 1.99439 -1.52631
43030 2.59263 -0.643819 1.99439 -1.52631
43031 1.55151 0.114984 -0.667607 1.3958
43032 1.55151 0.114984 -0.667607 1.3958
43033 1.55151 0.114984 -0.667607 1.3958
43034 1.55151 0.114984 -0.667607 1.3958
43035 1.55151 0.114984 -0.667607 1.3958
43036 3.33994 0.794601 -2.72983 1.75266
43037 4.41722 0.0231615 -2.88114 3.34818
43038 4.47742 2.82133 -2.69096 2.20139
43039 4.47742 2.82133 -2.69096 2.20139
43040 4.47742 2.82133 -2.69096 2.20139
43041 4.20495 -0.150438 -2.67076 3.24439
43042 1.96323 -0.136035 -0.881372 1.74899
43043 2.35259 -0.570778 1.33326 1.85238
43044 4.14351 -0.764013 2.50194 3.2133
43045 3.68385 -2.49699 0.0604881 2.70779
43046 2.68949 -2.24982 -0.502164 1.38546
43047 1.9132 0.614258 0.243834 1.79543
43048 1.9132 0.614258 0.243834 1.79543
43049 1.9132 0.614258 0.243834 1.79543
43050 3.7429 -0.692053 2.86285 2.30964
43051 3.7429 -0.692053 2.86285 2.30964
43052 5.9788 1.74 4.82291 3.07538
43053 2.40506 0.896266 1.83972 1.2635
43054 2.40506 0.896266 1.83972 1.2635
43055 2.40506 0.896266 1.83972 1.2635
43056 2.48057 -0.0443283 -0.643289 2.3953
43057 2.04952 0.846258 -0.678398 1.739
43058 2.04952 0.846258 -0.678398 1.739
43059 2.04952 0.846258 -0.678398 1.739
43060 2.04952 0.846258 -0.678398 1.739
43061 2.04952 0.846258 -0.678398 1.739
43062 2.95933 0.394008 -2.47443 1.57466
43063 3.43162 1.50168 -0.115669 3.08344
43064 3.43162 1.50168 -0.115669 3.08344
43065 3.43162 1.50168 -0.115669 3.08344
43066 3.43162 1.50168 -0.115669 3.08344
43067 3.43162 1.50168 -0.115669 3.08344
43068 1.9023 0.181447 0.337395 1.86333
43069 4.22027 0.323778 3.02557 2.92434
43070 4.22027 0.323778 3.02557 2.92434
43071 4.22027 0.323778 3.02557 2.92434
43072 4.22027 0.323778 3.02557 2.92434
43073 4.22027 0.323778 3.02557 2.92434
43074 6.19192 2.46206 1.64731 5.43733
43075 6.19192 2.46206 1.64731 5.43733
43076 6.19192 2.46206 1.64731 5.43733
43077 6.88436 0.0476889 0.199771 6.8813
43078 4.75905 1.21995 -1.84008 4.21596
43079 5.41636 1.5818 -1.38285 4.99225
43080 4.59509 0.906948 -0.250148 4.49775
43081 4.59509 0.906948 -0.250148 4.49775
43082 4.59509 0.906948 -0.250148 4.49775
43083 4.59509 0.906948 -0.250148 4.49775
43084 4.59509 0.906948 -0.250148 4.49775
43085 6.25123 -0.924933 -3.15054 5.31944
43086 6.25123 -0.924933 -3.15054 5.31944
43087 6.25123 -0.924933 -3.15054 5.31944
43088 7.06799 -3.53935 -0.843725 6.05951
43089 6.39866 -2.99613 0.0823332 5.65325
43090 4.62181 -3.71396 0.0736278 2.74996
43091 5.72734 -3.91632 -0.190344 4.17476
43092 6.15448 -4.49877 0.860182 4.11082
43093 4.2663 -2.95601 2.22848 2.12067
43094 4.2663 -2.95601 2.22848 2.12067
43095 4.54759 -1.26709 -0.0157992 4.36748
43096 4.54759 -1.26709 -0.0157992 4.36748
43097 3.16728 1.55976 -0.464169 2.71724
43098 6.15878 4.18854 2.49924 3.76038
43099 6.15878 4.18854 2.49924 3.76038
43100 5.94195 3.95885 2.37507 3.74077
43101 7.66261 4.49134 4.81543 3.91856
43102 7.66261 4.49134 4.81543 3.91856
43103 7.57813 5.18224 2.11962 5.10682
43104 10.0686 7.9651 3.83569 4.81889
43105 9.83551 9.28617 1.54699 2.84802
43106 9.83551 9.28617 1.54699 2.84802
43107 9.83551 9.28617 1.54699 2.84802
43108 9.83551 9.28617 1.54699 2.84802
43109 7.49824 6.95637 -0.907057 2.64759
43110 6.32399 6.07192 1.28062 1.21845
43111 6.47644 5.5656 2.67087 1.95826
43112 6.57689 4.68881 2.7247 3.7211
43113 6.57689 4.68881 2.7247 3.7211
43114 9.05062 6.43614 0.377736 6.35194
43115 6.46923 5.36737 0.0384563 3.6112
43116 7.98091 5.0991 0.925765 6.06936
43117 10.7636 7.47831 0.891188 7.69
43118 10.3578 6.66692 -0.656046 7.89979
43119 10.3578 6.66692 -0.656046 7.89979
43120 9.695 7.75583 1.75457 5.54632
43121 9.63528 6.7675 0.245839 6.85413
43122 7.22538 5.80493 -1.00811 4.18242
43123 9.12261 6.92334 0.121434 5.93925
43124 9.12261 6.92334 0.121434 5.93925
43125 10.4197 9.71776 -1.15031 3.5794
43126 11.0755 9.54184 -1.63722 5.37944
43127 11.9167 9.21749 0.269544 7.548
43128 11.9167 9.21749 0.269544 7.548
43129 11.9167 9.21749 0.269544 7.548
43130 12.4686 9.7465 -0.680552 7.74653
43131 12.4686 9.7465 -0.680552 7.74653
43132 12.4686 9.7465 -0.680552 7.74653
43133 12.4686 9.7465 -0.680552 7.74653
43134 12.4686 9.7465 -0.680552 7.74653
43135 12.4686 9.7465 -0.680552 7.74653
43136 9.27797 6.92576 -0.834507 6.11704
43137 10.1187 5.63062 2.02946 8.1588
43138 8.47458 3.05207 4.18378 6.70815
43139 8.97486 1.18405 3.98257 7.9552
43140 9.97648 -1.56709 5.18081 8.38055
43141 9.32005 -1.31442 6.09948 6.9233
43142 10.9082 -2.49863 7.23723 7.76971
43143 8.81763 -3.71718 4.4867 6.61836
43144 8.81763 -3.71718 4.4867 6.61836
43145 8.81763 -3.71718 4.4867 6.61836
43146 9.66551 -1.81564 2.81343 9.06698
43147 8.33466 -4.36769 2.78764 6.52832
43148 8.33466 -4.36769 2.78764 6.52832
43149 10.4355 -1.88477 4.38427 9.28035
43150 10.4355 -1.88477 4.38427 9.28035
43151 10.4355 -1.88477 4.38427 9.28035
43152 10.4355 -1.88477 4.38427 9.28035
43153 7.99447 -2.95668 3.85101 6.35132
43154 6.71248 -0.310381 3.27892 5.84891
43155 5.89355 -1.71558 4.07905 3.89256
43156 5.67412 -2.10188 3.12122 4.24686
43157 5.66681 -3.18137 2.21579 4.13302
43158 8.00404 -4.46301 5.03884 4.33086
43159 8.00404 -4.46301 5.03884 4.33086
43160 8.00404 -4.46301 5.03884 4.33086
43161 7.54222 -5.09346 2.05097 5.17063
43162 7.54222 -5.09346 2.05097 5.17063
43163 7.54222 -5.09346 2.05097 5.17063
43164 6.42552 -3.5453 -0.446875 5.34026
43165 3.97044 -2.54747 1.11401 2.83439
43166 3.97044 -2.54747 1.11401 2.83439
43167 3.97044 -2.54747 1.11401 2.83439
43168 3.97044 -2.54747 1.11401 2.83439
43169 3.97044 -2.54747 1.11401 2.83439
43170 3.97044 -2.54747 1.11401 2.83439
43171 1.21129 -0.580878 -0.553573 0.907395
43172 2.19277 0.0142798 -2.04893 -0.780976
43173 3.7803 -0.746702 -3.22837 1.81955
43174 2.48142 -1.2523 -1.42289 1.60143
43175 2.48142 -1.2523 -1.42289 1.60143
43176 3.77405 -2.74266 -0.36554 2.56664
43177 3.77405 -2.74266 -0.36554 2.56664
43178 3.77405 -2.74266 -0.36554 2.56664
43179 3.71292 -2.45722 -2.0877 1.84103
43180 3.49156 -2.14786 -1.80493 2.07845
43181 3.49156 -2.14786 -1.80493 2.07845
43182 3.49156 -2.14786 -1.80493 2.07845
43183 3.49156 -2.14786 -1.80493 2.07845
43184 3.49156 -2.14786 -1.80493 2.07845
43185 3.49156 -2.14786 -1.80493 2.07845
43186 3.49156 -2.14786 -1.80493 2.07845
43187 3.49156 -2.14786 -1.80493 2.07845
43188 3.49156 -2.14786 -1.80493 2.07845
43189 3.49156 -2.14786 -1.80493 2.07845
43190 3.49156 -2.14786 -1.80493 2.07845
43191 3.62672 -1.13365 -1.4007 3.14738
43192 3.62672 -1.13365 -1.4007 3.14738
43193 3.62672 -1.13365 -1.4007 3.14738
43194 3.62672 -1.13365 -1.4007 3.14738
43195 5.07882 -1.07654 -0.276176 4.95573
43196 3.57487 -1.03019 -2.55506 2.27818
43197 5.57368 -3.56599 -3.40179 2.60335
43198 6.74339 -1.10178 -5.03627 4.34687
43199 6.74339 -1.10178 -5.03627 4.34687
43200 7.56206 -0.463833 -5.88561 4.72538
43201 7.56206 -0.463833 -5.88561 4.72538
43202 5.181 -0.933314 -2.97961 4.13445
43203 7.08595 -2.14345 -1.78222 6.5146
43204 7.82075 -4.01279 -3.5923 5.67071
43205 10.1867 -6.42848 -2.7955 7.39116
43206 12.2368 -6.69799 -4.00723 9.42439
43207 12.2368 -6.69799 -4.00723 9.42439
43208 11.5233 -4.13412 -5.58397 9.19321
43209 12.5255 -6.71221 -7.0765 7.85864
43210 12.6724 -4.3904 -8.68138 8.12087
43211 11.6392 -4.78344 -6.12594 8.66384
43212 12.7679 -5.12417 -7.98533 8.54383
43213 13.6369 -5.14315 -5.89293 11.1708
43214 14.1797 -2.86308 -3.31404 13.4864
43215 15.5838 -0.351365 -6.23896 14.2761
43216 14.2332 0.182894 -6.61158 12.603
43217 13.0122 -2.29762 -4.96509 11.8062
43218 13.0122 -2.29762 -4.96509 11.8062
43219 13.0122 -2.29762 -4.96509 11.8062
43220 12.3709 -1.1964 -3.54915 11.7903
43221 11.8589 1.37081 -5.91736 10.1853
43222 11.8589 1.37081 -5.91736 10.1853
43223 11.8589 1.37081 -5.91736 10.1853
