# step r x y z
665 52.5574 25.7477 27.3814 36.7368
666 51.9054 26.4115 26.6799 35.8439
667 51.837 25.3359 26.4663 36.6702
668 50.6282 24.3984 25.8603 36.0441
669 50.6282 24.3984 25.8603 36.0441
670 50.4675 23.8863 26.4171 35.7568
671 50.0897 23.6461 26.2317 35.5209
672 50.0897 23.6461 26.2317 35.5209
673 49.5288 23.8463 25.0391 35.4612
674 48.8079 22.7888 25.1152 35.1015
675 48.7286 22.8607 24.1139 35.6424
676 48.7286 22.8607 24.1139 35.6424
677 48.7286 22.8607 24.1139 35.6424
678 48.3325 23.602 24.0945 34.6184
679 49.0748 23.7619 23.7889 35.7464
680 47.9346 23.7777 22.9825 34.701
681 47.6798 23.0753 23.289 34.6196
682 48.1188 22.3229 23.4764 35.5804
683 47.6819 21.2031 23.6155 35.5851
684 47.4489 20.7055 23.703 35.5083
685 47.2392 21.6655 24.0489 34.4063
686 47.2392 21.6655 24.0489 34.4063
687 46.9415 21.9679 23.2918 34.3279
688 47.5058 23.0191 24.2559 33.7428
689 47.5058 23.0191 24.2559 33.7428
690 46.0122 22.4689 23.3532 32.6634
691 45.9606 21.4583 24.2577 32.611
692 45.833 21.7239 25.1034 31.6
693 45.9088 21.079 25.2166 32.0533
694 45.068 19.9894 25.2983 31.4887
695 45.068 19.9894 25.2983 31.4887
696 44.4176 18.8464 25.0737 31.4491
697 44.5486 19.2187 24.8622 31.5768
698 44.7007 20.1183 24.593 31.4418
699 44.1772 21.0173 23.8711 30.6606
700 43.9131 21.203 24.6247 29.5367
701 43.9131 21.203 24.6247 29.5367
702 43.5468 22.3863 23.7947 28.7922
703 43.3078 22.4715 23.1778 28.8684
704 41.8403 21.3518 22.2064 28.3123
705 41.2336 20.5989 21.4608 28.554
706 41.2336 20.5989 21.4608 28.554
707 40.559 21.1062 20.9145 27.607
708 40.0333 20.3898 20.7353 27.5131
709 39.8262 19.9935 20.0401 28.014
710 39.3659 20.1814 20.088 27.1819
711 39.3059 20.7651 20.899 26.0191
712 39.3059 20.7651 20.899 26.0191
713 39.3059 20.7651 20.899 26.0191
714 38.4655 20.7196 20.6397 24.9859
715 38.4655 20.7196 20.6397 24.9859
716 37.7923 21.064 20.3827 23.856
717 37.7923 21.064 20.3827 23.856
718 37.7923 21.064 20.3827 23.856
719 37.516 21.3962 20.25 23.2291
720 37.1711 20.4713 19.86 23.8369
721 37.1711 20.4713 19.86 23.8369
722 37.1711 20.4713 19.86 23.8369
723 37.1711 20.4713 19.86 23.8369
724 37.1711 20.4713 19.86 23.8369
725 37.1711 20.4713 19.86 23.8369
726 37.1711 20.4713 19.86 23.8369
727 37.1711 20.4713 19.86 23.8369
728 37.3792 20.7496 20.0106 23.7957
729 37.3792 20.7496 20.0106 23.7957
730 37.8767 19.7544 20.7814 24.7495
731 37.7223 19.7473 21.6223 23.7801
732 37.7223 19.7473 21.6223 23.7801
733 36.806 19.1268 20.9984 23.4075
734 36.2935 18.0171 21.8488 22.6988
735 35.6302 16.9483 22.658 21.6536
736 36.041 17.028 22.3706 22.5512
737 35.9496 17.0392 22.8302 21.9277
738 35.9496 17.0392 22.8302 21.9277
739 35.5771 16.0244 24.0299 20.7729
740 35.6823 15.2957 24.5779 20.8614
741 35.6823 15.2957 24.5779 20.8614
742 34.5209 14.162 23.9022 20.4893
743 34.2764 13.8867 24.4856 19.5573
744 34.357 14.9044 23.8559 19.7272
745 34.405 14.6053 24.0258 19.8279
746 34.2562 15.2434 23.3634 19.8815
747 34.2562 15.2434 23.3634 19.8815
748 34.3286 15.6403 22.4736 20.7068
749 33.9676 14.6347 23.5917 19.5718
750 34.2892 14.3047 24.2701 19.5471
751 33.8739 13.8001 24.0702 19.4325
752 33.8739 13.8001 24.0702 19.4325
753 33.693 14.1888 22.9252 20.2071
754 33.8524 13.8632 23.4632 20.0817
755 33.7051 14.5698 23.1593 19.6825
756 33.305 13.9083 23.0599 19.5965
757 31.9959 12.7659 22.7035 18.583
758 31.7133 11.9752 21.7943 19.6809
759 30.5595 10.9983 21.3063 18.9463
760 30.5595 10.9983 21.3063 18.9463
761 29.8535 10.5808 20.1687 19.3002
762 29.8535 10.5808 20.1687 19.3002
763 29.6535 9.50374 19.6735 20.0489
764 29.6535 9.50374 19.6735 20.0489
765 29.5349 8.9092 19.337 20.4699
766 29.5157 9.55881 18.4613 20.9519
767 29.2488 9.58337 18.1649 20.8252
768 29.3583 9.13168 18.0801 21.2517
769 28.9847 8.33975 17.5187 21.5327
770 28.9847 8.33975 17.5187 21.5327
771 28.4503 8.01298 17.9445 20.5719
772 28.5408 7.6313 18.2852 20.5424
773 29.0603 6.4967 18.166 21.7323
774 29.0603 6.4967 18.166 21.7323
775 29.0603 6.4967 18.166 21.7323
776 29.7832 6.16987 18.4577 22.5452
777 29.5597 5.78515 17.6749 22.9761
778 29.0847 5.77608 17.1544 22.7658
779 29.0847 5.77608 17.1544 22.7658
780 28.5922 4.61416 16.1946 23.1076
781 29.8262 3.70238 16.994 24.2301
782 30.4063 3.66279 16.541 25.2492
783 30.4063 3.66279 16.541 25.2492
784 30.4063 3.66279 16.541 25.2492
785 29.3328 2.70403 15.5681 24.7131
786 29.4758 2.85433 15.5726 24.863
787 29.0976 1.68545 16.381 23.9894
788 29.0976 1.68545 16.381 23.9894
789 29.0976 1.68545 16.381 23.9894
790 28.5922 1.55152 16.4122 23.3612
791 28.5038 1.91516 15.9527 23.5438
792 29.2618 1.3211 16.4701 24.1504
793 29.101 2.25032 16.6889 23.7337
794 28.2143 2.7314 15.9706 23.0982
795 28.5695 3.67239 16.8503 22.7771
796 28.8317 3.1919 17.2327 22.8935
797 28.8317 3.1919 17.2327 22.8935
798 28.9887 2.92445 17.154 23.1847
799 28.9563 1.79602 16.392 23.8022
800 29.5172 1.65277 16.7142 24.2728
801 29.1796 1.95679 17.6234 23.174
802 29.0758 1.22664 16.7789 23.7143
803 29.379 1.7887 15.8423 24.6769
804 28.8404 1.17155 14.6596 24.8091
805 28.8404 1.17155 14.6596 24.8091
806 28.2548 0.770569 14.1942 24.4185
807 29.656 0.350917 15.0731 25.5373
808 29.656 0.350917 15.0731 25.5373
809 29.7068 -0.045453 14.8193 25.7464
810 29.7068 -0.045453 14.8193 25.7464
811 28.5054 0.411373 14.306 24.6521
812 28.5054 0.411373 14.306 24.6521
813 28.4646 0.934825 14.8077 24.2918
814 28.8425 2.06574 14.7657 24.6901
815 28.8425 2.06574 14.7657 24.6901
816 28.419 1.61972 14.5471 24.3597
817 28.419 1.61972 14.5471 24.3597
818 27.9983 0.571145 15.5949 23.2461
819 27.6654 0.415721 16.6995 22.0529
820 27.5364 1.41647 16.5541 21.9593
821 27.7637 0.88633 17.0377 21.9032
822 26.7718 0.448067 15.948 21.4986
823 26.2124 -0.2991 16.0203 20.7449
824 25.9679 0.377995 15.1635 21.0773
825 25.3928 0.756034 14.6823 20.7039
826 25.3078 -0.395754 14.2945 20.8805
827 25.3078 -0.395754 14.2945 20.8805
828 25.3078 -0.395754 14.2945 20.8805
829 25.3078 -0.395754 14.2945 20.8805
830 25.3078 -0.395754 14.2945 20.8805
831 24.621 -1.28857 14.6901 19.7163
832 24.4991 -2.01027 15.3538 18.985
833 24.1477 -0.943998 15.6945 18.3277
834 23.8133 -0.137042 15.5231 18.0579
835 23.1775 0.0778558 15.3595 17.3573
836 23.1775 0.0778558 15.3595 17.3573
837 23.0012 0.944346 14.7197 17.6492
838 22.5909 0.782905 15.2684 16.6316
839 22.4363 0.805408 16.1216 15.583
840 21.9785 1.6416 14.9522 16.0247
841 21.3867 2.00471 14.1931 15.8723
842 21.3867 2.00471 14.1931 15.8723
843 21.1523 2.65399 13.9394 15.6866
844 21.0565 1.52179 13.7699 15.8571
845 21.4907 2.19207 12.9703 16.9946
846 20.75 1.44704 13.0352 16.0796
847 20.4789 0.681366 13.4651 15.4146
848 19.6995 0.474873 12.7202 15.0347
849 19.6995 0.474873 12.7202 15.0347
850 19.6995 0.474873 12.7202 15.0347
851 19.6995 0.474873 12.7202 15.0347
852 19.915 -0.283964 12.3383 15.6299
853 20.2099 0.0477603 12.3323 16.0111
854 18.8075 0.53614 11.5599 14.8258
855 20.0224 0.638245 12.5105 15.6198
856 20.2713 0.276048 12.0499 16.2988
857 19.2533 0.627622 11.1974 15.6496
858 19.2533 0.627622 11.1974 15.6496
859 18.6918 1.45342 10.9996 15.0426
860 18.6918 1.45342 10.9996 15.0426
861 18.6918 1.45342 10.9996 15.0426
862 19.2618 0.660861 11.32 15.5703
863 18.9201 0.706309 10.7408 15.5598
864 17.757 1.64492 10.3041 14.3677
865 18.3203 1.95784 10.9085 14.5879
866 17.9759 3.12179 11.4949 13.4631
867 16.9719 2.83957 10.4063 13.1031
868 17.4397 3.41777 9.77796 14.0305
869 17.4397 3.41777 9.77796 14.0305
870 17.589 2.99836 10.4098 13.857
871 17.589 2.99836 10.4098 13.857
872 17.589 2.99836 10.4098 13.857
873 17.4613 3.52758 9.35947 14.3128
874 17.4613 3.52758 9.35947 14.3128
875 17.7022 3.42606 9.90426 14.2665
876 17.7022 3.42606 9.90426 14.2665
877 17.7022 3.42606 9.90426 14.2665
878 17.7022 3.42606 9.90426 14.2665
879 19.0429 3.77563 10.9129 15.1421
880 17.7313 3.28931 9.90028 14.3375
881 17.7313 3.28931 9.90028 14.3375
882 17.7313 3.28931 9.90028 14.3375
883 18.2359 3.64887 9.97205 14.8254
884 17.1966 3.58616 8.97811 14.2217
885 16.9688 4.06385 8.48496 14.1219
886 16.6442 3.6949 8.75888 13.6623
887 16.6442 3.6949 8.75888 13.6623
888 16.6442 3.6949 8.75888 13.6623
889 17.7034 3.48066 9.13816 14.7576
890 17.7034 3.48066 9.13816 14.7576
891 17.7034 3.48066 9.13816 14.7576
892 16.338 3.3746 8.06801 13.8003
893 16.338 3.3746 8.06801 13.8003
894 16.338 3.3746 8.06801 13.8003
895 15.5114 4.404 7.73707 12.7022
896 15.885 4.7698 6.92609 13.4763
897 15.9462 4.63275 6.7497 13.6844
898 15.0017 4.87751 6.20812 12.7562
899 15.0353 4.70699 6.35553 12.7872
900 15.2225 5.86334 6.06793 12.6698
901 15.2225 5.86334 6.06793 12.6698
902 15.5544 6.70131 5.68197 12.8353
903 15.1425 6.27914 5.16826 12.7733
904 13.7886 5.1209 5.41447 11.6011
905 13.6551 6.14675 4.34959 11.3912
906 13.8676 5.40337 3.97546 12.1371
907 13.8676 5.40337 3.97546 12.1371
908 13.8676 5.40337 3.97546 12.1371
909 12.8916 5.24391 3.64102 11.2
910 12.8916 5.24391 3.64102 11.2
911 12.7115 4.94617 2.94906 11.3323
912 12.9298 4.82124 1.91107 11.8441
913 12.9298 4.82124 1.91107 11.8441
914 12.9298 4.82124 1.91107 11.8441
915 12.9298 4.82124 1.91107 11.8441
916 12.9298 4.82124 1.91107 11.8441
917 12.3148 4.20123 2.27519 11.3502
918 12.3148 4.20123 2.27519 11.3502
919 12.1401 5.18556 2.58769 10.6675
920 12.19 5.3571 3.3462 10.426
921 12.381 6.23704 4.17382 9.84723
922 12.381 6.23704 4.17382 9.84723
923 13.4037 6.30554 5.36118 10.5431
924 13.7307 7.01316 5.19557 10.5996
925 13.7307 7.01316 5.19557 10.5996
926 13.2972 7.60997 4.24903 10.0423
927 13.5146 8.59104 3.70629 9.75195
928 13.3292 8.03147 4.00928 9.85342
929 13.3292 8.03147 4.00928 9.85342
930 13.5484 7.35912 3.36859 10.8653
931 13.1699 7.89066 3.91422 9.79091
932 13.4524 8.83736 3.67731 9.45227
933 13.9458 8.68029 3.66708 10.2806
934 14.3177 8.42187 2.55804 11.2927
935 13.7507 8.88934 2.24661 10.2477
936 13.7684 8.92706 2.00987 10.2877
937 13.8548 8.74233 2.33426 10.4918
938 13.8548 8.74233 2.33426 10.4918
939 13.8548 8.74233 2.33426 10.4918
940 14.1957 8.91298 3.49052 10.483
941 13.9025 9.62815 3.0011 9.56932
942 13.9025 9.62815 3.0011 9.56932
943 12.4889 8.76337 2.47047 8.54827
944 12.4889 8.76337 2.47047 8.54827
945 11.9731 8.23162 1.41776 8.57819
946 13.0052 8.85351 2.58221 9.1697
947 13.0052 8.85351 2.58221 9.1697
948 11.9113 8.02583 3.04068 8.25951
949 10.6939 7.10638 3.15652 7.3413
950 9.84282 6.87643 2.12702 6.71354
951 10.1865 7.82418 2.15296 6.15721
952 10.1865 7.82418 2.15296 6.15721
953 10.0439 6.87097 1.24848 7.21882
954 9.52785 6.58599 1.81215 6.64235
955 9.52785 6.58599 1.81215 6.64235
956 9.52785 6.58599 1.81215 6.64235
957 9.52785 6.58599 1.81215 6.64235
958 9.32849 5.92345 1.2428 7.09851
959 9.34067 6.27499 0.356203 6.90983
960 9.34067 6.27499 0.356203 6.90983
961 9.11034 6.5284 -0.663605 6.31964
962 9.11034 6.5284 -0.663605 6.31964
963 9.11034 6.5284 -0.663605 6.31964
964 9.03002 6.26682 -0.995155 6.42479
965 9.03002 6.26682 -0.995155 6.42479
966 9.03002 6.26682 -0.995155 6.42479
967 9.14812 6.0104 -0.895153 6.83826
968 8.28671 5.82726 -1.58604 5.67425
969 8.28671 5.82726 -1.58604 5.67425
970 8.82311 6.65388 -1.08963 5.69085
971 8.82311 6.65388 -1.08963 5.69085
972 9.47957 7.52747 -1.5425 5.55159
973 9.47957 7.52747 -1.5425 5.55159
974 9.47957 7.52747 -1.5425 5.55159
975 9.97989 8.1227 -1.17249 5.67848
976 8.46029 7.07372 -0.754211 4.57931
977 7.13593 5.93492 -0.961037 3.84378
978 5.49919 4.80096 -0.103029 2.6798
979 4.17402 3.74929 -1.00967 1.53162
980 3.41783 3.32632 -0.0348249 0.784796
981 2.66601 2.2672 -0.46471 1.32344
982 2.66601 2.2672 -0.46471 1.32344
983 2.40091 1.6994 -0.619226 1.57891
984 2.31617 2.1433 -0.397883 0.782694
985 1.71021 1.40571 -0.972551 0.0542573
986 1.71021 1.40571 -0.972551 0.0542573
987 1.9811 1.86008 -0.678535 0.0667826
988 1.9811 1.86008 -0.678535 0.0667826
989 1.9811 1.86008 -0.678535 0.0667826
990 1.43764 0.731609 -1.09783 0.571249
991 1.43764 0.731609 -1.09783 0.571249
992 1.49543 0.247942 -1.38411 -0.508992
993 1.49543 0.247942 -1.38411 -0.508992
994 1.49543 0.247942 -1.38411 -0.508992
995 1.49543 0.247942 -1.38411 -0.508992
996 1.38485 1.16478 -0.235576 -0.711054
997 1.38485 1.16478 -0.235576 -0.711054
998 1.38485 1.16478 -0.235576 -0.711054
999 1.38485 1.16478 -0.235576 -0.711054
1000 1.38485 1.16478 -0.235576 -0.711054
1001 1.38485 1.16478 -0.235576 -0.711054
1002 1.38485 1.16478 -0.235576 -0.711054
1003 1.84547 0.0143851 -0.661138 -1.72292
1004 1.38376 0.5706 -1.14608 -0.525084
1005 1.02974 -0.241957 0.0176594 -1.00075
1006 1.02974 -0.241957 0.0176594 -1.00075
1007 0.775838 0.641165 0.291233 -0.3256
1008 0.775838 0.641165 0.291233 -0.3256
1009 0.775838 0.641165 0.291233 -0.3256
1010 1.13937 1.00858 -0.00617454 0.529979
1011 1.13937 1.00858 -0.00617454 0.529979
1012 1.13937 1.00858 -0.00617454 0.529979
1013 1.14515 1.00069 0.236999 -0.503815
1014 1.14515 1.00069 0.236999 -0.503815
1015 0.56737 -0.14263 0.494893 -0.238004
1016 0.56737 -0.14263 0.494893 -0.238004
1017 0.56737 -0.14263 0.494893 -0.238004
1018 0.56737 -0.14263 0.494893 -0.238004
1019 1.28486 0.664249 1.0373 -0.365569
1020 1.71833 0.606651 1.53643 0.4733
1021 1.71833 0.606651 1.53643 0.4733
1022 1.32864 -0.509073 0.793632 0.936099
1023 1.2504 -1.21103 -0.308518 0.0413723
1024 0.676595 -0.420113 0.446178 -0.286724
1025 1.28548 -0.713044 0.179053 -1.05449
1026 1.28548 -0.713044 0.179053 -1.05449
1027 1.28548 -0.713044 0.179053 -1.05449
1028 1.28548 -0.713044 0.179053 -1.05449
1029 1.28548 -0.713044 0.179053 -1.05449
1030 1.42322 -1.15314 -0.634567 -0.541445
1031 1.40408 -0.563445 -1.28603 -0.00948004
1032 1.40408 -0.563445 -1.28603 -0.00948004
1033 0.996799 -0.0749073 -0.285251 0.952171
1034 0.465115 -0.377875 -0.0202408 0.270431
1035 0.465115 -0.377875 -0.0202408 0.270431
1036 1.38964 -1.11155 0.393018 -0.735594
1037 1.38964 -1.11155 0.393018 -0.735594
1038 1.38964 -1.11155 0.393018 -0.735594
1039 0.910233 -0.307861 -0.527047 -0.675253
1040 0.741754 0.446939 -0.552431 0.212754
1041 0.741754 0.446939 -0.552431 0.212754
1042 0.741754 0.446939 -0.552431 0.212754
1043 0.741754 0.446939 -0.552431 0.212754
1044 0.741754 0.446939 -0.552431 0.212754
1045 0.741754 0.446939 -0.552431 0.212754
1046 0.741754 0.446939 -0.552431 0.212754
1047 1.03422 -0.621379 0.396215 0.725617
1048 1.03422 -0.621379 0.396215 0.725617
1049 1.03422 -0.621379 0.396215 0.725617
1050 1.03422 -0.621379 0.396215 0.725617
1051 1.34857 -0.288636 1.25675 0.394823
1052 1.98162 0.370513 1.93809 -0.182582
1053 1.98162 0.370513 1.93809 -0.182582
1054 2.02469 0.262064 1.75526 -0.974555
1055 2.02469 0.262064 1.75526 -0.974555
1056 1.85864 -0.778408 0.627554 -1.56678
1057 1.15039 0.0109691 0.719195 -0.897798
1058 1.06804 0.957253 0.422905 -0.21336
1059 0.685303 0.627533 0.199355 -0.190001
1060 2.2583 1.48364 1.28888 -1.11243
1061 0.701098 0.634996 0.273898 -0.115318
1062 0.701098 0.634996 0.273898 -0.115318
1063 1.11875 0.303183 0.192999 -1.05945
1064 1.11875 0.303183 0.192999 -1.05945
1065 0.772685 0.592486 -0.494176 -0.0423469
1066 0.772685 0.592486 -0.494176 -0.0423469
1067 0.772685 0.592486 -0.494176 -0.0423469
1068 0.585462 0.227865 0.538568 0.0280625
1069 0.585462 0.227865 0.538568 0.0280625
1070 1.09083 0.786069 0.301965 -0.693417
1071 1.12905 0.701814 0.877145 0.113245
1072 1.32731 0.343194 1.11036 0.641147
1073 1.10725 0.654897 0.844625 0.289361
1074 1.10725 0.654897 0.844625 0.289361
1075 1.10725 0.654897 0.844625 0.289361
1076 1.10725 0.654897 0.844625 0.289361
1077 1.10725 0.654897 0.844625 0.289361
1078 1.09675 0.968167 0.435052 0.276102
1079 1.09675 0.968167 0.435052 0.276102
1080 0.69703 -0.02576 0.157827 0.678438
1081 0.69703 -0.02576 0.157827 0.678438
1082 0.69703 -0.02576 0.157827 0.678438
1083 0.69703 -0.02576 0.157827 0.678438
1084 0.69703 -0.02576 0.157827 0.678438
1085 0.69703 -0.02576 0.157827 0.678438
1086 0.694348 0.364004 -0.571178 -0.15289
1087 0.694348 0.364004 -0.571178 -0.15289
1088 0.694348 0.364004 -0.571178 -0.15289
1089 1.08464 0.871383 -0.53737 0.358298
1090 0.901172 0.68591 -0.408354 0.418194
1091 0.673796 0.229364 0.085738 -0.627727
1092 0.673796 0.229364 0.085738 -0.627727
1093 0.673796 0.229364 0.085738 -0.627727
1094 0.673796 0.229364 0.085738 -0.627727
1095 0.673796 0.229364 0.085738 -0.627727
1096 0.673796 0.229364 0.085738 -0.627727
1097 0.673796 0.229364 0.085738 -0.627727
1098 0.673796 0.229364 0.085738 -0.627727
1099 1.39573 -0.288013 0.159378 -1.35636
1100 1.39573 -0.288013 0.159378 -1.35636
1101 1.0228 0.611223 0.593607 -0.565821
1102 1.661 1.33264 -0.531393 -0.83703
1103 1.661 1.33264 -0.531393 -0.83703
1104 1.661 1.33264 -0.531393 -0.83703
1105 1.07347 0.435265 -0.475211 -0.858518
1106 1.07347 0.435265 -0.475211 -0.858518
1107 1.07347 0.435265 -0.475211 -0.858518
1108 1.07347 0.435265 -0.475211 -0.858518
1109 0.892207 0.632436 0.533642 0.333593
1110 0.273268 0.0997593 -0.252393 -0.0319563
1111 0.273268 0.0997593 -0.252393 -0.0319563
1112 1.23677 -0.753426 0.335637 -0.921572
1113 0.944149 -0.701001 0.323411 -0.543526
1114 0.944149 -0.701001 0.323411 -0.543526
1115 0.944149 -0.701001 0.323411 -0.543526
1116 1.44937 -0.436319 1.16292 -0.746946
1117 1.44937 -0.436319 1.16292 -0.746946
1118 1.44937 -0.436319 1.16292 -0.746946
1119 1.44937 -0.436319 1.16292 -0.746946
1120 1.44937 -0.436319 1.16292 -0.746946
1121 1.44937 -0.436319 1.16292 -0.746946
1122 1.64113 -0.0212788 1.61086 -0.313031
1123 1.64113 -0.0212788 1.61086 -0.313031
1124 1.64113 -0.0212788 1.61086 -0.313031
1125 1.64113 -0.0212788 1.61086 -0.313031
1126 2.50623 0.520125 2.42035 0.390579
1127 2.50623 0.520125 2.42035 0.390579
1128 2.50623 0.520125 2.42035 0.390579
1129 2.50623 0.520125 2.42035 0.390579
1130 1.88031 -0.0243596 1.73713 -0.719253
1131 1.88031 -0.0243596 1.73713 -0.719253
1132 2.07141 -0.329751 1.82575 -0.921216
1133 2.07141 -0.329751 1.82575 -0.921216
1134 2.18291 -0.680381 0.968896 -1.83397
1135 2.01342 -1.26076 0.676728 -1.41647
1136 2.25092 -1.25072 1.67795 -0.828755
1137 2.25092 -1.25072 1.67795 -0.828755
1138 2.48693 -0.673378 2.30513 -0.646344
1139 3.47972 -1.01849 3.25611 -0.684721
1140 2.67445 -0.622601 2.58102 0.321555
1141 2.42804 -0.256503 2.0124 1.33411
1142 2.33727 -0.188251 1.57687 1.71489
1143 2.65764 0.299122 2.35357 1.19762
1144 1.83218 1.14126 1.35189 0.476265
1145 1.89086 0.712612 0.891457 1.50759
1146 2.67282 0.0650528 1.07244 2.44737
1147 3.45125 0.734808 0.553318 3.32642
1148 3.07251 0.673466 1.16449 2.76238
1149 2.85426 1.50889 1.09222 2.16267
1150 2.85426 1.50889 1.09222 2.16267
1151 2.85426 1.50889 1.09222 2.16267
1152 1.93283 1.47813 -0.0805506 1.24277
1153 2.40974 1.62999 0.984272 1.47688
1154 2.40974 1.62999 0.984272 1.47688
1155 1.53851 1.33273 0.400939 0.655828
1156 1.53851 1.33273 0.400939 0.655828
1157 1.53851 1.33273 0.400939 0.655828
1158 1.12514 0.18438 0.0685699 1.10781
1159 1.18497 0.507401 -0.866353 0.629392
1160 2.32532 0.722483 -2.01036 0.918463
1161 2.22572 1.65131 -1.36806 0.596157
1162 1.88104 1.75163 -0.44403 -0.522449
1163 1.88104 1.75163 -0.44403 -0.522449
1164 1.69835 0.867794 -1.29802 0.668188
1165 1.04758 0.679147 -0.705415 0.372246
1166 1.28539 -0.299716 -1.24987 0.0150617
1167 1.28539 -0.299716 -1.24987 0.0150617
1168 2.04763 -1.02483 -1.73614 0.358265
1169 1.33672 -1.10214 -0.75406 0.0591447
1170 1.14797 -0.931688 -0.240582 0.626028
1171 1.14797 -0.931688 -0.240582 0.626028
1172 1.14797 -0.931688 -0.240582 0.626028
1173 1.86222 -1.55558 -0.215202 1.00086
1174 1.86222 -1.55558 -0.215202 1.00086
1175 1.66929 -1.60604 -0.454984 0.0113897
1176 1.66929 -1.60604 -0.454984 0.0113897
1177 1.51357 -1.37955 -0.621245 -0.0424363
1178 1.2972 -1.05748 -0.698207 0.277438
1179 1.2972 -1.05748 -0.698207 0.277438
1180 2.38681 -2.2261 0.431471 0.745094
1181 2.38681 -2.2261 0.431471 0.745094
1182 2.38681 -2.2261 0.431471 0.745094
1183 1.15812 -1.07623 -0.346217 0.25121
1184 0.893289 -0.16034 0.71771 0.507098
1185 0.893289 -0.16034 0.71771 0.507098
1186 0.681043 0.0207494 -0.00242583 -0.680723
1187 0.681043 0.0207494 -0.00242583 -0.680723
1188 0.585663 -0.571821 0.105324 -0.0702052
1189 0.874594 0.105038 0.514498 0.69941
1190 0.874594 0.105038 0.514498 0.69941
1191 0.85773 -0.840505 -0.044387 0.165169
1192 0.85773 -0.840505 -0.044387 0.165169
1193 0.85773 -0.840505 -0.044387 0.165169
1194 0.85773 -0.840505 -0.044387 0.165169
1195 0.967273 0.210426 -0.816671 -0.473694
1196 0.967273 0.210426 -0.816671 -0.473694
1197 0.967273 0.210426 -0.816671 -0.473694
1198 1.48824 -0.468216 0.0116623 -1.41262
1199 1.48824 -0.468216 0.0116623 -1.41262
1200 1.60361 0.492789 1.09072 -1.06727
1201 2.69614 -0.3141 1.91901 -1.8676
1202 2.52454 0.414128 2.39213 -0.692454
1203 1.64954 -0.0464108 1.61881 0.313524
1204 1.64954 -0.0464108 1.61881 0.313524
1205 1.64954 -0.0464108 1.61881 0.313524
1206 1.64954 -0.0464108 1.61881 0.313524
1207 1.58009 -0.20913 0.99924 1.20601
1208 1.60113 -0.281048 1.15434 1.07337
1209 2.6051 -1.34347 0.742443 2.10486
1210 2.67145 -0.52496 0.815528 2.48918
1211 2.67145 -0.52496 0.815528 2.48918
1212 2.04471 -0.892771 -0.2846 1.81736
1213 2.04471 -0.892771 -0.2846 1.81736
1214 2.04471 -0.892771 -0.2846 1.81736
1215 2.17643 -1.80386 -0.405671 1.1482
1216 2.17643 -1.80386 -0.405671 1.1482
1217 2.46919 -0.85176 -0.368233 2.28818
1218 1.58184 -0.0352419 -0.257091 1.56041
1219 1.55214 0.0465269 -0.113911 1.54725
1220 1.80815 0.508985 0.682895 1.59499
1221 1.80815 0.508985 0.682895 1.59499
1222 1.80815 0.508985 0.682895 1.59499
1223 1.95363 0.379405 0.222707 1.90345
1224 0.926795 0.298802 0.128689 0.867817
1225 0.926795 0.298802 0.128689 0.867817
1226 1.26761 0.185293 1.24367 0.160587
1227 0.715336 -0.595374 0.311571 0.245276
1228 0.839167 -0.371066 0.492219 -0.569413
1229 0.839167 -0.371066 0.492219 -0.569413
1230 1.09236 -0.980825 -0.451716 0.164852
1231 1.09236 -0.980825 -0.451716 0.164852
1232 1.93683 -1.72745 0.469644 -0.739362
