#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        3653    -5.46452    -5.47871  0.00276938
        3654    -5.45971    -5.47871  0.00276863
        3655    -5.45483     -5.4787  0.00276788
        3656    -5.45007    -5.47869  0.00276713
        3657    -5.44514    -5.47868  0.00276639
        3658    -5.44024    -5.47867  0.00276566
        3659    -5.43508    -5.47866  0.00276492
        3660     -5.4303    -5.47865   0.0027642
        3661    -5.42532    -5.47863  0.00276348
        3662    -5.42092    -5.47862  0.00276277
        3663    -5.41578     -5.4786  0.00276207
        3664    -5.41127    -5.47858  0.00276138
        3665    -5.40742    -5.47856   0.0027607
        3666    -5.40365    -5.47854  0.00276002
        3667    -5.39998    -5.47852  0.00275935
        3668    -5.39614     -5.4785  0.00275869
        3669    -5.39288    -5.47848  0.00275803
        3670    -5.39039    -5.47845  0.00275739
        3671    -5.38792    -5.47843  0.00275675
        3672    -5.38593     -5.4784  0.00275611
        3673    -5.38383    -5.47838  0.00275548
        3674    -5.38253    -5.47835  0.00275485
        3675    -5.38129    -5.47832  0.00275423
        3676     -5.3801     -5.4783  0.00275361
        3677    -5.38017    -5.47827  0.00275299
        3678    -5.38014    -5.47824  0.00275237
        3679    -5.38001    -5.47822  0.00275175
        3680    -5.38037    -5.47819  0.00275114
        3681    -5.38152    -5.47816  0.00275051
        3682    -5.38283    -5.47814  0.00274989
        3683    -5.38429    -5.47811  0.00274926
        3684     -5.3862    -5.47809  0.00274863
        3685    -5.38807    -5.47806  0.00274799
        3686    -5.39079    -5.47804  0.00274735
        3687    -5.39344    -5.47802   0.0027467
        3688    -5.39614      -5.478  0.00274604
        3689    -5.39918    -5.47797  0.00274538
        3690    -5.40193    -5.47795  0.00274471
        3691    -5.40512    -5.47793  0.00274404
        3692    -5.40857    -5.47791  0.00274336
        3693    -5.41182     -5.4779  0.00274268
        3694    -5.41558    -5.47788  0.00274199
        3695    -5.41864    -5.47786  0.00274129
        3696    -5.42278    -5.47785  0.00274059
        3697    -5.42648    -5.47783  0.00273988
        3698    -5.43031    -5.47782  0.00273917
        3699     -5.4338    -5.47781  0.00273846
        3700    -5.43709     -5.4778  0.00273774
        3701    -5.44137    -5.47779  0.00273702
        3702    -5.44466    -5.47778  0.00273629
        3703    -5.44784    -5.47777  0.00273557
        3704    -5.45137    -5.47777  0.00273484
        3705    -5.45415    -5.47776  0.00273411
        3706     -5.4571    -5.47775  0.00273337
        3707    -5.46049    -5.47775  0.00273264
        3708    -5.46371    -5.47774  0.00273191
        3709    -5.46692    -5.47774  0.00273117
        3710    -5.46902    -5.47774  0.00273044
        3711    -5.47093    -5.47774   0.0027297
        3712    -5.47248    -5.47774  0.00272897
        3713    -5.47426    -5.47774  0.00272823
        3714    -5.47567    -5.47773   0.0027275
        3715      -5.477    -5.47773  0.00272676
        3716    -5.47748    -5.47773  0.00272603
        3717    -5.47803    -5.47773   0.0027253
        3718    -5.47877    -5.47773  0.00272456
        3719    -5.47867    -5.47774  0.00272383
        3720    -5.47816    -5.47774   0.0027231
        3721      -5.478    -5.47774  0.00272237
        3722    -5.47744    -5.47774  0.00272164
        3723    -5.47647    -5.47773   0.0027209
        3724    -5.47496    -5.47773  0.00272017
        3725    -5.47306    -5.47773  0.00271944
        3726    -5.47184    -5.47773  0.00271871
        3727    -5.46979    -5.47773  0.00271799
        3728     -5.4677    -5.47773  0.00271726
        3729    -5.46556    -5.47772  0.00271653
        3730    -5.46355    -5.47772  0.00271581
        3731    -5.46125    -5.47772  0.00271508
        3732    -5.45896    -5.47771  0.00271436
        3733    -5.45642     -5.4777  0.00271364
        3734    -5.45289     -5.4777  0.00271292
        3735    -5.44992    -5.47769   0.0027122
        3736    -5.44709    -5.47768  0.00271149
        3737    -5.44412    -5.47767  0.00271078
        3738    -5.44043    -5.47766  0.00271007
        3739    -5.43758    -5.47765  0.00270937
        3740    -5.43514    -5.47764  0.00270867
        3741    -5.43315    -5.47763  0.00270797
        3742    -5.43101    -5.47762  0.00270727
        3743    -5.42906     -5.4776  0.00270658
        3744    -5.42748    -5.47759  0.00270589
        3745    -5.42598    -5.47758   0.0027052
        3746    -5.42487    -5.47756  0.00270452
        3747    -5.42434    -5.47755  0.00270383
        3748    -5.42346    -5.47753  0.00270315
        3749    -5.42332    -5.47752  0.00270247
        3750    -5.42284     -5.4775  0.00270179
        3751    -5.42247    -5.47749  0.00270111
        3752    -5.42236    -5.47748  0.00270043
        3753    -5.42279    -5.47746  0.00269975
        3754    -5.42361    -5.47745  0.00269907
        3755    -5.42432    -5.47743  0.00269838
        3756    -5.42553    -5.47742   0.0026977
        3757    -5.42707    -5.47741  0.00269702
        3758    -5.42829    -5.47739  0.00269633
        3759    -5.43024    -5.47738  0.00269564
        3760    -5.43199    -5.47737  0.00269495
        3761    -5.43337    -5.47736  0.00269426
        3762    -5.43495    -5.47734  0.00269357
        3763    -5.43671    -5.47733  0.00269287
        3764     -5.4385    -5.47732  0.00269218
        3765    -5.44089    -5.47731  0.00269148
        3766    -5.44267     -5.4773  0.00269078
        3767    -5.44442     -5.4773  0.00269008
        3768    -5.44659    -5.47729  0.00268938
        3769    -5.44796    -5.47728  0.00268868
        3770    -5.44974    -5.47727  0.00268798
        3771    -5.45101    -5.47727  0.00268727
        3772    -5.45238    -5.47726  0.00268657
        3773    -5.45384    -5.47725  0.00268586
        3774    -5.45554    -5.47725  0.00268516
        3775    -5.45689    -5.47724  0.00268445
        3776    -5.45834    -5.47724  0.00268374
        3777    -5.45944    -5.47723  0.00268304
        3778     -5.4608    -5.47723  0.00268233
        3779    -5.46121    -5.47722  0.00268163
        3780    -5.46279    -5.47722  0.00268092
        3781    -5.46389    -5.47722  0.00268021
        3782    -5.46512    -5.47721  0.00267951
        3783    -5.46572    -5.47721   0.0026788
        3784    -5.46675    -5.47721  0.00267809
        3785    -5.46762     -5.4772  0.00267739
        3786    -5.46832     -5.4772  0.00267668
        3787    -5.46916     -5.4772  0.00267597
        3788     -5.4703     -5.4772  0.00267527
        3789    -5.47127     -5.4772  0.00267456
        3790    -5.47224     -5.4772  0.00267386
        3791    -5.47321    -5.47719  0.00267315
        3792    -5.47372    -5.47719  0.00267245
        3793    -5.47453    -5.47719  0.00267174
        3794    -5.47594    -5.47719  0.00267104
        3795     -5.4766    -5.47719  0.00267033
        3796    -5.47741    -5.47719  0.00266963
        3797    -5.47823    -5.47719  0.00266893
        3798    -5.47905    -5.47719  0.00266823
        3799    -5.47987    -5.47719  0.00266752
        3800    -5.48131    -5.47719  0.00266682
        3801    -5.48246     -5.4772  0.00266612
        3802    -5.48346     -5.4772  0.00266542
        3803    -5.48448     -5.4772  0.00266472
        3804     -5.4855     -5.4772  0.00266402
        3805    -5.48669     -5.4772  0.00266332
        3806    -5.48743    -5.47721  0.00266262
        3807    -5.48878    -5.47721  0.00266192
        3808    -5.48968    -5.47721  0.00266123
        3809    -5.49072    -5.47722  0.00266053
        3810    -5.49191    -5.47722  0.00265984
        3811    -5.49323    -5.47722  0.00265914
        3812    -5.49362    -5.47723  0.00265845
        3813    -5.49488    -5.47723  0.00265775
        3814    -5.49565    -5.47724  0.00265706
        3815    -5.49682    -5.47724  0.00265637
        3816    -5.49746    -5.47725  0.00265568
        3817    -5.49848    -5.47725  0.00265499
        3818    -5.49911    -5.47726   0.0026543
        3819    -5.49994    -5.47727  0.00265361
        3820    -5.50095    -5.47727  0.00265292
        3821    -5.50122    -5.47728  0.00265224
        3822    -5.50135    -5.47729  0.00265155
        3823    -5.50117    -5.47729  0.00265086
        3824    -5.50052     -5.4773  0.00265018
        3825        -5.5     -5.4773  0.00264949
        3826    -5.49958    -5.47731  0.00264881
        3827    -5.49881    -5.47731  0.00264812
        3828    -5.49844    -5.47732  0.00264743
        3829    -5.49709    -5.47733  0.00264675
        3830    -5.49582    -5.47733  0.00264606
        3831    -5.49388    -5.47733  0.00264537
        3832    -5.49277    -5.47734  0.00264469
        3833    -5.49067    -5.47734    0.002644
        3834    -5.48849    -5.47735  0.00264331
        3835    -5.48593    -5.47735  0.00264262
        3836     -5.4836    -5.47735  0.00264193
        3837    -5.48076    -5.47735  0.00264125
        3838    -5.47771    -5.47735  0.00264056
        3839    -5.47462    -5.47735  0.00263987
        3840    -5.47059    -5.47735  0.00263918
        3841    -5.46686    -5.47734   0.0026385
        3842    -5.46298    -5.47734  0.00263781
        3843    -5.45899    -5.47734  0.00263713
        3844    -5.45474    -5.47733  0.00263645
        3845    -5.45087    -5.47732  0.00263577
        3846     -5.4465    -5.47732   0.0026351
        3847    -5.44272    -5.47731  0.00263443
        3848     -5.4388     -5.4773  0.00263377
        3849    -5.43416    -5.47729  0.00263311
        3850    -5.42989    -5.47727  0.00263245
        3851    -5.42541    -5.47726   0.0026318
        3852     -5.4215    -5.47724  0.00263116
        3853    -5.41772    -5.47723  0.00263052
        3854     -5.4144    -5.47721  0.00262989
        3855    -5.41078     -5.4772  0.00262926
        3856    -5.40765    -5.47718  0.00262864
        3857    -5.40424    -5.47716  0.00262803
        3858    -5.40116    -5.47714  0.00262742
        3859    -5.39811    -5.47712  0.00262682
        3860    -5.39553     -5.4771  0.00262623
        3861    -5.39342    -5.47708  0.00262563
        3862    -5.39069    -5.47705  0.00262505
        3863    -5.38869    -5.47703  0.00262447
        3864    -5.38665    -5.47701  0.00262389
        3865    -5.38455    -5.47698  0.00262332
        3866    -5.38282    -5.47696  0.00262276
        3867    -5.38084    -5.47693   0.0026222
        3868    -5.37873    -5.47691  0.00262164
        3869    -5.37695    -5.47688  0.00262109
        3870    -5.37502    -5.47686  0.00262055
        3871    -5.37279    -5.47683  0.00262001
        3872    -5.37038     -5.4768  0.00261948
        3873    -5.36826    -5.47677  0.00261895
        3874    -5.36627    -5.47675  0.00261843
        3875    -5.36456    -5.47672  0.00261791
        3876    -5.36268    -5.47669   0.0026174
        3877     -5.3608    -5.47666   0.0026169
        3878    -5.35908    -5.47663   0.0026164
        3879    -5.35738     -5.4766  0.00261591
        3880    -5.35542    -5.47657  0.00261542
        3881     -5.3532    -5.47653  0.00261494
        3882    -5.35105     -5.4765  0.00261446
        3883    -5.34975    -5.47647  0.00261399
        3884    -5.34826    -5.47644  0.00261353
        3885    -5.34629     -5.4764  0.00261307
        3886    -5.34523    -5.47637  0.00261262
        3887    -5.34449    -5.47633  0.00261217
        3888    -5.34394     -5.4763  0.00261172
        3889     -5.3439    -5.47627  0.00261127
        3890    -5.34378    -5.47623  0.00261082
        3891    -5.34345     -5.4762  0.00261037
        3892    -5.34397    -5.47616  0.00260992
        3893    -5.34447    -5.47613  0.00260947
        3894    -5.34569     -5.4761  0.00260901
        3895     -5.3463    -5.47606  0.00260856
        3896    -5.34736    -5.47603   0.0026081
        3897    -5.34887      -5.476  0.00260763
        3898    -5.35114    -5.47597  0.00260716
        3899    -5.35327    -5.47593  0.00260668
        3900    -5.35541     -5.4759  0.00260619
        3901      -5.358    -5.47587   0.0026057
        3902    -5.36106    -5.47584   0.0026052
        3903    -5.36412    -5.47582  0.00260469
        3904    -5.36777    -5.47579  0.00260417
        3905    -5.37156    -5.47576  0.00260364
        3906    -5.37548    -5.47574   0.0026031
        3907    -5.37966    -5.47571  0.00260255
        3908    -5.38455    -5.47569  0.00260199
        3909    -5.38938    -5.47567  0.00260142
        3910    -5.39382    -5.47564  0.00260083
        3911    -5.39893    -5.47562  0.00260024
        3912    -5.40423    -5.47561  0.00259964
        3913    -5.41015    -5.47559  0.00259903
        3914    -5.41638    -5.47557  0.00259841
        3915    -5.42274    -5.47556  0.00259778
        3916    -5.42862    -5.47555  0.00259715
        3917    -5.43491    -5.47554  0.00259651
        3918    -5.44144    -5.47553  0.00259586
        3919    -5.44803    -5.47552   0.0025952
        3920    -5.45467    -5.47552  0.00259455
        3921    -5.46105    -5.47551  0.00259389
        3922    -5.46775    -5.47551  0.00259323
        3923    -5.47429    -5.47551  0.00259257
        3924    -5.48051    -5.47551  0.00259191
        3925    -5.48701    -5.47552  0.00259125
        3926    -5.49362    -5.47552  0.00259059
        3927    -5.49986    -5.47553  0.00258994
        3928    -5.50557    -5.47553  0.00258929
        3929    -5.51178    -5.47554  0.00258865
        3930    -5.51788    -5.47555  0.00258801
        3931    -5.52415    -5.47557  0.00258738
        3932    -5.52981    -5.47558  0.00258676
        3933    -5.53544     -5.4756  0.00258615
        3934    -5.54088    -5.47561  0.00258555
        3935    -5.54566    -5.47563  0.00258495
        3936    -5.55065    -5.47565  0.00258436
        3937    -5.55523    -5.47567  0.00258379
        3938    -5.56014    -5.47569  0.00258322
        3939    -5.56429    -5.47571  0.00258266
        3940    -5.56781    -5.47574  0.00258211
        3941    -5.57159    -5.47576  0.00258157
        3942    -5.57455    -5.47579  0.00258104
        3943    -5.57758    -5.47581  0.00258051
        3944    -5.57989    -5.47584  0.00257999
        3945    -5.58206    -5.47587  0.00257948
        3946    -5.58424    -5.47589  0.00257897
        3947    -5.58474    -5.47592  0.00257847
        3948     -5.5849    -5.47595  0.00257796
        3949    -5.58501    -5.47598  0.00257746
        3950    -5.58446      -5.476  0.00257695
        3951    -5.58353    -5.47603  0.00257644
        3952    -5.58191    -5.47606  0.00257593
        3953    -5.57991    -5.47608  0.00257541
        3954    -5.57737    -5.47611  0.00257489
        3955    -5.57383    -5.47613  0.00257435
        3956    -5.57005    -5.47616  0.00257381
        3957    -5.56559    -5.47618  0.00257326
        3958    -5.56092     -5.4762   0.0025727
        3959    -5.55574    -5.47622  0.00257213
        3960    -5.55007    -5.47624  0.00257155
        3961    -5.54425    -5.47626  0.00257096
        3962    -5.53831    -5.47627  0.00257035
        3963    -5.53136    -5.47629  0.00256974
        3964    -5.52452     -5.4763  0.00256912
        3965    -5.51631    -5.47631   0.0025685
        3966    -5.50815    -5.47632  0.00256786
        3967    -5.50009    -5.47632  0.00256722
        3968    -5.49159    -5.47633  0.00256658
        3969    -5.48348    -5.47633  0.00256593
        3970     -5.4749    -5.47633  0.00256528
        3971    -5.46596    -5.47633  0.00256464
        3972    -5.45792    -5.47632    0.002564
        3973    -5.44935    -5.47631  0.00256336
        3974    -5.44153    -5.47631  0.00256273
        3975    -5.43425    -5.47629  0.00256211
        3976    -5.42724    -5.47628  0.00256149
        3977    -5.42104    -5.47627  0.00256089
        3978    -5.41506    -5.47625  0.00256029
        3979    -5.40982    -5.47624   0.0025597
        3980    -5.40471    -5.47622  0.00255912
        3981    -5.40066     -5.4762  0.00255855
        3982    -5.39645    -5.47618  0.00255798
        3983    -5.39328    -5.47616  0.00255743
        3984    -5.39082    -5.47614  0.00255687
        3985    -5.38932    -5.47612  0.00255633
        3986    -5.38754    -5.47609  0.00255578
        3987    -5.38663    -5.47607  0.00255524
        3988    -5.38609    -5.47605   0.0025547
        3989    -5.38632    -5.47603  0.00255416
        3990    -5.38636      -5.476  0.00255361
        3991    -5.38677    -5.47598  0.00255307
        3992    -5.38735    -5.47596  0.00255253
        3993    -5.38777    -5.47594  0.00255199
        3994    -5.38876    -5.47591  0.00255144
        3995    -5.38938    -5.47589  0.00255089
        3996    -5.39037    -5.47587  0.00255035
        3997    -5.39143    -5.47585  0.00254979
        3998    -5.39256    -5.47583  0.00254924
        3999    -5.39405    -5.47581  0.00254869
        4000     -5.3947    -5.47579  0.00254813
        4001    -5.39558    -5.47577  0.00254757
        4002    -5.39701    -5.47575  0.00254701
        4003    -5.39899    -5.47573  0.00254645
        4004    -5.40048    -5.47571  0.00254588
        4005    -5.40193    -5.47569  0.00254531
        4006    -5.40367    -5.47567  0.00254474
        4007    -5.40525    -5.47566  0.00254417
        4008    -5.40711    -5.47564  0.00254359
        4009     -5.4094    -5.47562  0.00254301
        4010    -5.41168    -5.47561  0.00254242
        4011    -5.41408    -5.47559  0.00254184
        4012    -5.41659    -5.47558  0.00254124
        4013    -5.41905    -5.47556  0.00254065
        4014    -5.42174    -5.47555  0.00254005
        4015    -5.42464    -5.47554  0.00253945
        4016    -5.42804    -5.47553  0.00253885
        4017    -5.43085    -5.47551  0.00253824
        4018     -5.4332     -5.4755  0.00253763
        4019    -5.43597    -5.47549  0.00253702
        4020     -5.4387    -5.47549   0.0025364
        4021     -5.4409    -5.47548  0.00253579
        4022    -5.44316    -5.47547  0.00253517
        4023    -5.44562    -5.47546  0.00253455
        4024    -5.44825    -5.47545  0.00253393
        4025    -5.45014    -5.47545  0.00253331
        4026    -5.45173    -5.47544  0.00253268
        4027    -5.45331    -5.47544  0.00253206
        4028    -5.45487    -5.47543  0.00253144
        4029    -5.45625    -5.47543  0.00253081
        4030    -5.45729    -5.47542  0.00253019
        4031    -5.45816    -5.47542  0.00252957
        4032    -5.45959    -5.47541  0.00252894
        4033    -5.46084    -5.47541  0.00252832
        4034    -5.46115    -5.47541  0.00252769
        4035    -5.46204     -5.4754  0.00252707
        4036    -5.46277     -5.4754  0.00252644
        4037    -5.46272     -5.4754  0.00252582
        4038    -5.46207    -5.47539   0.0025252
        4039    -5.46188    -5.47539  0.00252457
        4040    -5.46155    -5.47539  0.00252395
        4041    -5.46126    -5.47538  0.00252333
        4042    -5.46071    -5.47538  0.00252271
        4043    -5.46037    -5.47538  0.00252209
        4044     -5.4592    -5.47537  0.00252147
        4045    -5.45797    -5.47537  0.00252085
        4046    -5.45791    -5.47536  0.00252023
        4047    -5.45677    -5.47536  0.00251961
        4048    -5.45562    -5.47535  0.00251899
        4049    -5.45524    -5.47535  0.00251837
        4050    -5.45487    -5.47534  0.00251776
        4051    -5.45424    -5.47534  0.00251714
        4052    -5.45321    -5.47533  0.00251653
        4053    -5.45315    -5.47533  0.00251591
        4054    -5.45242    -5.47532   0.0025153
        4055    -5.45161    -5.47532  0.00251468
        4056    -5.45106    -5.47531  0.00251407
        4057    -5.45106     -5.4753  0.00251346
        4058    -5.45101     -5.4753  0.00251284
        4059    -5.45063    -5.47529  0.00251223
        4060    -5.45065    -5.47529  0.00251162
        4061    -5.45079    -5.47528  0.00251101
        4062    -5.45089    -5.47527   0.0025104
        4063     -5.4514    -5.47527  0.00250979
        4064    -5.45157    -5.47526  0.00250918
        4065    -5.45244    -5.47526  0.00250857
        4066    -5.45341    -5.47525  0.00250796
        4067    -5.45447    -5.47525  0.00250734
        4068    -5.45517    -5.47524  0.00250673
        4069    -5.45579    -5.47524  0.00250612
        4070    -5.45663    -5.47523  0.00250551
        4071    -5.45769    -5.47523   0.0025049
        4072     -5.4588    -5.47522  0.00250429
        4073    -5.46012    -5.47522  0.00250367
        4074    -5.46102    -5.47522  0.00250306
        4075    -5.46227    -5.47521  0.00250245
        4076    -5.46339    -5.47521  0.00250184
        4077    -5.46467    -5.47521  0.00250122
        4078    -5.46642    -5.47521  0.00250061
        4079    -5.46787     -5.4752      0.0025
        4080    -5.46916     -5.4752  0.00249939
        4081    -5.47013     -5.4752  0.00249878
        4082    -5.47138     -5.4752  0.00249816
        4083    -5.47289     -5.4752  0.00249755
        4084    -5.47422     -5.4752  0.00249694
        4085    -5.47534     -5.4752  0.00249633
        4086    -5.47642     -5.4752  0.00249572
        4087    -5.47759     -5.4752  0.00249511
        4088    -5.47901     -5.4752   0.0024945
        4089    -5.47993     -5.4752  0.00249389
        4090    -5.48064     -5.4752  0.00249328
        4091    -5.48207    -5.47521  0.00249267
        4092    -5.48331    -5.47521  0.00249206
        4093    -5.48421    -5.47521  0.00249145
        4094    -5.48555    -5.47521  0.00249085
        4095    -5.48612    -5.47522  0.00249024
        4096      -5.487    -5.47522  0.00248963
        4097    -5.48759    -5.47522  0.00248903
        4098    -5.48851    -5.47522  0.00248842
        4099    -5.48992    -5.47523  0.00248782
        4100    -5.48988    -5.47523  0.00248721
        4101    -5.49095    -5.47524  0.00248661
        4102    -5.49209    -5.47524  0.00248601
        4103    -5.49286    -5.47524   0.0024854
        4104    -5.49357    -5.47525   0.0024848
        4105    -5.49496    -5.47525   0.0024842
        4106    -5.49645    -5.47526   0.0024836
        4107    -5.49847    -5.47526    0.002483
        4108    -5.49923    -5.47527  0.00248241
        4109    -5.50067    -5.47528  0.00248181
        4110    -5.50264    -5.47528  0.00248122
        4111    -5.50467    -5.47529  0.00248062
        4112    -5.50631     -5.4753  0.00248003
        4113     -5.5086    -5.47531  0.00247944
        4114    -5.51033    -5.47531  0.00247885
        4115    -5.51223    -5.47532  0.00247827
        4116      -5.514    -5.47533  0.00247768
        4117    -5.51591    -5.47534   0.0024771
        4118     -5.5178    -5.47535  0.00247652
        4119    -5.51936    -5.47536  0.00247594
        4120    -5.52058    -5.47537  0.00247536
        4121     -5.5228    -5.47539  0.00247479
        4122     -5.5245     -5.4754  0.00247422
        4123    -5.52625    -5.47541  0.00247365
        4124    -5.52761    -5.47542  0.00247308
        4125    -5.52901    -5.47544  0.00247252
        4126    -5.53013    -5.47545  0.00247195
        4127    -5.53112    -5.47546  0.00247139
        4128    -5.53211    -5.47548  0.00247083
        4129     -5.5328    -5.47549  0.00247027
        4130    -5.53438     -5.4755  0.00246971
        4131    -5.53504    -5.47552  0.00246916
        4132    -5.53552    -5.47553   0.0024686
        4133    -5.53598    -5.47555  0.00246805
        4134    -5.53596    -5.47556   0.0024675
        4135    -5.53575    -5.47558  0.00246694
        4136    -5.53506    -5.47559  0.00246639
        4137    -5.53466    -5.47561  0.00246583
        4138    -5.53392    -5.47562  0.00246528
        4139    -5.53363    -5.47563  0.00246472
        4140    -5.53258    -5.47565  0.00246416
        4141    -5.53093    -5.47566  0.00246361
        4142    -5.52975    -5.47567  0.00246304
        4143    -5.52874    -5.47569  0.00246248
        4144    -5.52717     -5.4757  0.00246192
        4145    -5.52519    -5.47571  0.00246136
        4146    -5.52327    -5.47572  0.00246079
        4147    -5.52157    -5.47573  0.00246022
        4148    -5.51964    -5.47574  0.00245965
        4149    -5.51795    -5.47575  0.00245908
        4150    -5.51591    -5.47576   0.0024585
        4151    -5.51336    -5.47577  0.00245793
        4152    -5.51123    -5.47578  0.00245735
        4153    -5.50874    -5.47579  0.00245677
        4154    -5.50622     -5.4758  0.00245619
        4155    -5.50367     -5.4758  0.00245561
        4156    -5.50152    -5.47581  0.00245503
        4157    -5.49904    -5.47582  0.00245444
        4158    -5.49667    -5.47582  0.00245386
        4159    -5.49441    -5.47582  0.00245327
        4160    -5.49196    -5.47583  0.00245269
        4161    -5.48962    -5.47583   0.0024521
        4162    -5.48694    -5.47583  0.00245151
        4163    -5.48438    -5.47584  0.00245092
        4164    -5.48209    -5.47584  0.00245033
        4165    -5.47962    -5.47584  0.00244975
        4166    -5.47683    -5.47584  0.00244916
        4167    -5.47404    -5.47584  0.00244857
        4168    -5.47155    -5.47584  0.00244798
        4169    -5.46908    -5.47584   0.0024474
        4170    -5.46679    -5.47583  0.00244681
        4171    -5.46455    -5.47583  0.00244623
        4172    -5.46193    -5.47583  0.00244564
        4173    -5.45955    -5.47582  0.00244506
        4174    -5.45727    -5.47582  0.00244448
        4175    -5.45482    -5.47581   0.0024439
        4176    -5.45281    -5.47581  0.00244332
        4177    -5.45082     -5.4758  0.00244274
        4178    -5.44945     -5.4758  0.00244216
        4179    -5.44797    -5.47579  0.00244159
        4180    -5.44684    -5.47578  0.00244101
        4181    -5.44592    -5.47578  0.00244044
        4182    -5.44491    -5.47577  0.00243987
        4183     -5.4438    -5.47576   0.0024393
        4184     -5.4432    -5.47575  0.00243873
        4185    -5.44281    -5.47575  0.00243816
        4186    -5.44321    -5.47574  0.00243759
        4187    -5.44242    -5.47573  0.00243702
        4188    -5.44271    -5.47572  0.00243645
        4189    -5.44343    -5.47571  0.00243588
        4190    -5.44398    -5.47571  0.00243531
        4191    -5.44491     -5.4757  0.00243474
        4192    -5.44517    -5.47569  0.00243417
        4193    -5.44562    -5.47568   0.0024336
        4194    -5.44699    -5.47568  0.00243303
        4195    -5.44806    -5.47567  0.00243246
        4196     -5.4485    -5.47566  0.00243189
        4197    -5.44873    -5.47566  0.00243131
        4198    -5.44874    -5.47565  0.00243074
        4199    -5.44927    -5.47565  0.00243017
        4200    -5.44953    -5.47564   0.0024296
        4201    -5.45059    -5.47563  0.00242903
        4202     -5.4509    -5.47563  0.00242846
        4203    -5.45063    -5.47562  0.00242789
        4204    -5.45081    -5.47562  0.00242732
        4205    -5.45038    -5.47561  0.00242675
        4206    -5.45042     -5.4756  0.00242618
        4207    -5.44972     -5.4756  0.00242561
        4208    -5.44949    -5.47559  0.00242504
        4209    -5.44914    -5.47559  0.00242448
        4210    -5.44854    -5.47558  0.00242391
        4211     -5.4477    -5.47557  0.00242334
        4212    -5.44665    -5.47557  0.00242278
        4213    -5.44585    -5.47556  0.00242221
        4214    -5.44489    -5.47555  0.00242165
        4215    -5.44424    -5.47554  0.00242108
        4216    -5.44316    -5.47554  0.00242052
        4217     -5.4423    -5.47553  0.00241996
        4218    -5.44122    -5.47552   0.0024194
        4219    -5.44024    -5.47551  0.00241884
        4220    -5.43924     -5.4755  0.00241828
        4221    -5.43883    -5.47549  0.00241773
        4222    -5.43843    -5.47549  0.00241717
        4223    -5.43774    -5.47548  0.00241661
        4224    -5.43783    -5.47547  0.00241606
        4225    -5.43763    -5.47546   0.0024155
        4226     -5.4379    -5.47545  0.00241495
        4227    -5.43818    -5.47544  0.00241439
        4228    -5.43906    -5.47543  0.00241384
        4229    -5.43991    -5.47542  0.00241328
        4230    -5.44058    -5.47542  0.00241272
        4231    -5.44193    -5.47541  0.00241217
        4232     -5.4429     -5.4754  0.00241161
        4233    -5.44375    -5.47539  0.00241105
        4234    -5.44508    -5.47539  0.00241049
        4235    -5.44579    -5.47538  0.00240993
        4236    -5.44648    -5.47537  0.00240937
        4237    -5.44772    -5.47536  0.00240881
        4238    -5.44888    -5.47536  0.00240825
        4239    -5.44921    -5.47535  0.00240769
        4240    -5.44988    -5.47535  0.00240713
        4241    -5.45044    -5.47534  0.00240657
        4242    -5.45057    -5.47533  0.00240601
        4243    -5.45027    -5.47533  0.00240545
        4244    -5.45074    -5.47532  0.00240489
        4245    -5.45033    -5.47532  0.00240433
        4246    -5.45008    -5.47531  0.00240377
        4247       -5.45    -5.47531  0.00240322
        4248    -5.44949     -5.4753  0.00240266
        4249    -5.44901    -5.47529   0.0024021
        4250    -5.44841    -5.47529  0.00240154
        4251    -5.44769    -5.47528  0.00240099
        4252    -5.44642    -5.47527  0.00240043
        4253     -5.4455    -5.47527  0.00239988
        4254    -5.44417    -5.47526  0.00239933
        4255     -5.4429    -5.47525  0.00239877
        4256    -5.44153    -5.47524  0.00239822
        4257    -5.43976    -5.47524  0.00239767
        4258    -5.43834    -5.47523  0.00239713
        4259    -5.43652    -5.47522  0.00239658
        4260    -5.43534    -5.47521  0.00239604
        4261    -5.43405     -5.4752  0.00239549
        4262    -5.43218    -5.47519  0.00239495
        4263    -5.42988    -5.47518  0.00239441
        4264     -5.4267    -5.47517  0.00239388
        4265     -5.4243    -5.47515  0.00239335
        4266    -5.42205    -5.47514  0.00239282
        4267    -5.41998    -5.47513  0.00239229
        4268    -5.41731    -5.47512  0.00239177
        4269    -5.41511     -5.4751  0.00239125
        4270    -5.41218    -5.47509  0.00239074
        4271    -5.40959    -5.47507  0.00239023
        4272    -5.40613    -5.47506  0.00238972
        4273    -5.40256    -5.47504  0.00238922
        4274    -5.39907    -5.47502  0.00238873
        4275     -5.3955      -5.475  0.00238824
        4276    -5.39188    -5.47498  0.00238776
        4277    -5.38852    -5.47496  0.00238729
        4278    -5.38513    -5.47494  0.00238683
        4279    -5.38172    -5.47492  0.00238637
        4280    -5.37817     -5.4749  0.00238592
        4281    -5.37462    -5.47487  0.00238548
        4282    -5.37095    -5.47485  0.00238504
        4283    -5.36731    -5.47482  0.00238462
        4284    -5.36356     -5.4748   0.0023842
        4285    -5.36061    -5.47477  0.00238379
        4286    -5.35726    -5.47474   0.0023834
        4287    -5.35426    -5.47472  0.00238301
