#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        4261    -3.79681     -3.7972 7.46875e-05
        4262    -3.79668     -3.7972 7.46701e-05
        4263    -3.79626     -3.7972 7.46529e-05
        4264    -3.79507     -3.7972 7.46371e-05
        4265    -3.79479     -3.7972 7.46217e-05
        4266     -3.7948     -3.7972 7.46064e-05
        4267    -3.79512     -3.7972 7.45905e-05
        4268    -3.79498     -3.7972 7.45748e-05
        4269    -3.79545     -3.7972 7.45585e-05
        4270    -3.79532     -3.7972 7.45423e-05
        4271    -3.79566     -3.7972 7.45257e-05
        4272    -3.79524     -3.7972 7.45097e-05
        4273    -3.79484     -3.7972 7.44943e-05
        4274     -3.7946    -3.79719 7.44793e-05
        4275    -3.79438    -3.79719 7.44648e-05
        4276    -3.79417    -3.79719 7.44507e-05
        4277    -3.79428    -3.79719 7.44364e-05
        4278     -3.7944    -3.79719 7.44219e-05
        4279    -3.79454    -3.79719 7.44071e-05
        4280    -3.79454    -3.79719 7.43923e-05
        4281    -3.79455    -3.79719 7.43774e-05
        4282    -3.79442    -3.79719 7.43629e-05
        4283     -3.7943    -3.79719 7.43486e-05
        4284    -3.79404    -3.79719 7.43349e-05
        4285    -3.79454    -3.79719 7.43201e-05
        4286    -3.79459    -3.79719 7.43052e-05
        4287    -3.79495    -3.79719 7.42897e-05
        4288    -3.79531    -3.79719 7.42737e-05
        4289    -3.79567    -3.79719 7.42572e-05
        4290    -3.79573    -3.79719 7.42407e-05
        4291     -3.7958    -3.79718 7.42241e-05
        4292    -3.79587    -3.79718 7.42074e-05
        4293    -3.79549    -3.79718 7.41912e-05
        4294    -3.79541    -3.79718  7.4175e-05
        4295    -3.79505    -3.79718 7.41594e-05
        4296    -3.79513    -3.79718 7.41437e-05
        4297    -3.79523    -3.79718 7.41279e-05
        4298    -3.79534    -3.79718 7.41118e-05
        4299    -3.79515    -3.79718 7.40961e-05
        4300    -3.79497    -3.79718 7.40807e-05
        4301    -3.79495    -3.79718 7.40653e-05
        4302    -3.79525    -3.79718 7.40494e-05
        4303    -3.79525    -3.79718 7.40336e-05
        4304    -3.79556    -3.79718 7.40173e-05
        4305    -3.79589    -3.79718 7.40007e-05
        4306    -3.79531    -3.79718 7.39848e-05
        4307    -3.79566    -3.79718 7.39685e-05
        4308    -3.79572    -3.79718 7.39521e-05
        4309    -3.79593    -3.79718 7.39355e-05
        4310    -3.79661    -3.79718 7.39184e-05
        4311    -3.79686    -3.79718 7.39013e-05
        4312    -3.79742    -3.79718 7.38842e-05
        4313    -3.79799    -3.79718 7.38673e-05
        4314    -3.79813    -3.79718 7.38505e-05
        4315    -3.79858    -3.79718 7.38341e-05
        4316    -3.79891    -3.79718 7.38181e-05
        4317    -3.79956    -3.79718 7.38031e-05
        4318    -3.79962    -3.79718 7.37881e-05
        4319    -3.79985    -3.79718 7.37737e-05
        4320    -3.80086    -3.79718 7.37615e-05
        4321    -3.80128    -3.79718 7.37505e-05
        4322    -3.80172    -3.79718 7.37409e-05
        4323    -3.80216    -3.79718 7.37329e-05
        4324    -3.80291    -3.79719 7.37277e-05
        4325    -3.80321    -3.79719 7.37238e-05
        4326    -3.80366    -3.79719  7.3722e-05
        4327     -3.8038    -3.79719 7.37208e-05
        4328    -3.80423    -3.79719 7.37217e-05
        4329    -3.80479    -3.79719 7.37256e-05
        4330    -3.80517     -3.7972 7.37316e-05
        4331    -3.80568     -3.7972 7.37406e-05
        4332    -3.80645     -3.7972 7.37544e-05
        4333    -3.80657     -3.7972 7.37691e-05
        4334     -3.8068     -3.7972 7.37854e-05
        4335    -3.80699    -3.79721 7.38029e-05
        4336    -3.80713    -3.79721 7.38213e-05
        4337    -3.80737    -3.79721 7.38415e-05
        4338    -3.80741    -3.79721 7.38619e-05
        4339    -3.80725    -3.79722 7.38811e-05
        4340    -3.80734    -3.79722 7.39009e-05
        4341    -3.80754    -3.79722 7.39221e-05
        4342    -3.80709    -3.79722 7.39401e-05
        4343    -3.80706    -3.79722 7.39577e-05
        4344    -3.80684    -3.79723 7.39738e-05
        4345    -3.80644    -3.79723 7.39872e-05
        4346    -3.80616    -3.79723 7.39987e-05
        4347      -3.806    -3.79723 7.40092e-05
        4348    -3.80553    -3.79723 7.40167e-05
        4349    -3.80503    -3.79724 7.40215e-05
        4350    -3.80483    -3.79724  7.4025e-05
        4351    -3.80491    -3.79724  7.4029e-05
        4352    -3.80408    -3.79724 7.40287e-05
        4353    -3.80401    -3.79724  7.4028e-05
        4354    -3.80378    -3.79724 7.40262e-05
        4355    -3.80324    -3.79725  7.4022e-05
        4356    -3.80255    -3.79725  7.4015e-05
        4357    -3.80157    -3.79725 7.40047e-05
        4358    -3.80119    -3.79725 7.39932e-05
        4359    -3.80022    -3.79725 7.39794e-05
        4360        -3.8    -3.79725 7.39651e-05
        4361    -3.79948    -3.79725 7.39499e-05
        4362    -3.79912    -3.79725 7.39342e-05
        4363    -3.79892    -3.79725 7.39183e-05
        4364    -3.79858    -3.79725 7.39019e-05
        4365    -3.79839    -3.79725 7.38855e-05
        4366    -3.79805    -3.79725 7.38688e-05
        4367    -3.79893    -3.79725 7.38529e-05
        4368    -3.79845    -3.79725 7.38365e-05
        4369    -3.79858    -3.79725 7.38202e-05
        4370    -3.79826    -3.79725 7.38036e-05
        4371    -3.79809    -3.79725  7.3787e-05
        4372    -3.79823    -3.79725 7.37705e-05
        4373    -3.79777    -3.79725 7.37537e-05
        4374    -3.79716    -3.79725 7.37368e-05
        4375    -3.79671    -3.79725 7.37201e-05
        4376    -3.79626    -3.79725 7.37036e-05
        4377    -3.79582    -3.79725 7.36875e-05
        4378    -3.79524    -3.79725 7.36721e-05
        4379    -3.79466    -3.79725 7.36576e-05
        4380    -3.79455    -3.79725 7.36434e-05
        4381    -3.79416    -3.79725   7.363e-05
        4382    -3.79408    -3.79725 7.36167e-05
        4383    -3.79416    -3.79725 7.36033e-05
        4384    -3.79337    -3.79725 7.35918e-05
        4385     -3.7926    -3.79725 7.35827e-05
        4386    -3.79231    -3.79725 7.35745e-05
        4387    -3.79251    -3.79725 7.35657e-05
        4388     -3.7926    -3.79724 7.35565e-05
        4389    -3.79241    -3.79724  7.3548e-05
        4390    -3.79243    -3.79724 7.35394e-05
        4391    -3.79218    -3.79724 7.35317e-05
        4392    -3.79214    -3.79724 7.35241e-05
        4393    -3.79198    -3.79724 7.35171e-05
        4394    -3.79158    -3.79724 7.35117e-05
        4395    -3.79197    -3.79724 7.35047e-05
        4396    -3.79256    -3.79724 7.34957e-05
        4397    -3.79303    -3.79723 7.34852e-05
        4398     -3.7934    -3.79723 7.34737e-05
        4399    -3.79334    -3.79723 7.34623e-05
        4400    -3.79347    -3.79723 7.34506e-05
        4401    -3.79422    -3.79723 7.34371e-05
        4402    -3.79453    -3.79723  7.3423e-05
        4403    -3.79531    -3.79723 7.34076e-05
        4404    -3.79608    -3.79723 7.33914e-05
        4405     -3.7964    -3.79723  7.3375e-05
        4406    -3.79687    -3.79723 7.33584e-05
        4407    -3.79717    -3.79723 7.33417e-05
        4408     -3.7976    -3.79723 7.33251e-05
        4409    -3.79801    -3.79723 7.33087e-05
        4410     -3.7984    -3.79723 7.32926e-05
        4411     -3.7983    -3.79723 7.32763e-05
        4412    -3.79893    -3.79723 7.32607e-05
        4413    -3.79907    -3.79723 7.32453e-05
        4414    -3.79949    -3.79723 7.32305e-05
        4415    -3.79957    -3.79723 7.32159e-05
        4416    -3.79947    -3.79723  7.3201e-05
        4417    -3.79964    -3.79723 7.31865e-05
        4418    -3.79949    -3.79723 7.31717e-05
        4419    -3.79975    -3.79723 7.31574e-05
        4420    -3.79999    -3.79723 7.31435e-05
        4421    -3.80005    -3.79724 7.31297e-05
        4422    -3.80054    -3.79724  7.3117e-05
        4423      -3.801    -3.79724 7.31054e-05
        4424    -3.80083    -3.79724 7.30934e-05
        4425    -3.80079    -3.79724 7.30813e-05
        4426    -3.80087    -3.79724 7.30694e-05
        4427    -3.80048    -3.79724 7.30566e-05
        4428    -3.80051    -3.79724 7.30438e-05
        4429    -3.80037    -3.79724 7.30307e-05
        4430    -3.80035    -3.79724 7.30176e-05
        4431    -3.80015    -3.79724 7.30041e-05
        4432    -3.80023    -3.79724 7.29907e-05
        4433    -3.79968    -3.79724 7.29763e-05
        4434    -3.79926    -3.79724 7.29613e-05
        4435    -3.79896    -3.79725 7.29459e-05
        4436    -3.79895    -3.79725 7.29304e-05
        4437    -3.79891    -3.79725  7.2915e-05
        4438      -3.799    -3.79725 7.28996e-05
        4439    -3.79863    -3.79725 7.28838e-05
        4440    -3.79808    -3.79725 7.28677e-05
        4441    -3.79752    -3.79725 7.28513e-05
        4442    -3.79739    -3.79725 7.28349e-05
        4443    -3.79711    -3.79725 7.28185e-05
        4444    -3.79683    -3.79725 7.28022e-05
        4445    -3.79638    -3.79725 7.27861e-05
        4446    -3.79579    -3.79725 7.27704e-05
        4447     -3.7958    -3.79725 7.27548e-05
        4448    -3.79566    -3.79725 7.27393e-05
        4449    -3.79523    -3.79725 7.27244e-05
        4450    -3.79466    -3.79724 7.27103e-05
        4451    -3.79456    -3.79724 7.26965e-05
        4452    -3.79403    -3.79724 7.26837e-05
        4453    -3.79367    -3.79724 7.26718e-05
        4454    -3.79334    -3.79724 7.26608e-05
        4455    -3.79229    -3.79724  7.2653e-05
        4456    -3.79188    -3.79724 7.26467e-05
        4457    -3.79211    -3.79724 7.26395e-05
        4458    -3.79134    -3.79724 7.26352e-05
        4459    -3.79153    -3.79724 7.26302e-05
        4460    -3.79102    -3.79723 7.26273e-05
        4461    -3.79043    -3.79723  7.2627e-05
        4462    -3.79081    -3.79723  7.2625e-05
        4463    -3.79035    -3.79723 7.26251e-05
        4464    -3.79073    -3.79723 7.26234e-05
        4465    -3.79103    -3.79723 7.26204e-05
        4466    -3.79171    -3.79723 7.26146e-05
        4467    -3.79276    -3.79722 7.26052e-05
        4468    -3.79343    -3.79722  7.2594e-05
        4469     -3.7937    -3.79722  7.2582e-05
        4470    -3.79373    -3.79722   7.257e-05
        4471    -3.79409    -3.79722 7.25571e-05
        4472    -3.79448    -3.79722 7.25435e-05
        4473    -3.79519    -3.79722 7.25287e-05
        4474    -3.79604    -3.79722  7.2513e-05
        4475    -3.79643    -3.79722  7.2497e-05
        4476    -3.79709    -3.79722 7.24808e-05
        4477    -3.79771    -3.79722 7.24647e-05
        4478    -3.79842    -3.79722  7.2449e-05
        4479    -3.79921    -3.79722 7.24342e-05
        4480    -3.79949    -3.79722 7.24198e-05
        4481    -3.80013    -3.79722 7.24065e-05
        4482    -3.80024    -3.79722 7.23935e-05
        4483    -3.80011    -3.79722 7.23802e-05
        4484    -3.80019    -3.79722 7.23671e-05
        4485    -3.80004    -3.79722 7.23537e-05
        4486    -3.79981    -3.79722 7.23398e-05
        4487    -3.79981    -3.79723  7.2326e-05
        4488    -3.79958    -3.79723 7.23118e-05
        4489    -3.79974    -3.79723 7.22979e-05
        4490    -3.79924    -3.79723 7.22831e-05
        4491    -3.79869    -3.79723 7.22678e-05
        4492    -3.79869    -3.79723 7.22524e-05
        4493    -3.79851    -3.79723 7.22369e-05
        4494    -3.79755    -3.79723 7.22209e-05
        4495    -3.79642    -3.79723  7.2205e-05
        4496    -3.79602    -3.79723 7.21895e-05
        4497    -3.79577    -3.79723 7.21741e-05
        4498    -3.79537    -3.79723 7.21593e-05
        4499    -3.79452    -3.79723 7.21457e-05
        4500     -3.7946    -3.79723 7.21321e-05
        4501    -3.79317    -3.79722 7.21217e-05
        4502    -3.79283    -3.79722 7.21122e-05
        4503    -3.79266    -3.79722 7.21034e-05
        4504    -3.79237    -3.79722 7.20954e-05
        4505    -3.79166    -3.79722 7.20899e-05
        4506    -3.79114    -3.79722 7.20866e-05
        4507    -3.79036    -3.79722 7.20866e-05
        4508    -3.78992    -3.79722 7.20888e-05
        4509    -3.78997    -3.79721 7.20907e-05
        4510    -3.78977    -3.79721 7.20936e-05
        4511     -3.7893    -3.79721  7.2099e-05
        4512    -3.78887    -3.79721 7.21067e-05
        4513    -3.78832    -3.79721 7.21176e-05
        4514    -3.78827    -3.79721 7.21288e-05
        4515    -3.78825     -3.7972 7.21401e-05
        4516    -3.78796     -3.7972 7.21531e-05
        4517    -3.78785     -3.7972 7.21668e-05
        4518    -3.78792     -3.7972 7.21801e-05
        4519    -3.78846     -3.7972   7.219e-05
        4520    -3.78871    -3.79719 7.21985e-05
        4521    -3.78898    -3.79719 7.22053e-05
        4522    -3.78956    -3.79719 7.22091e-05
        4523     -3.7897    -3.79719 7.22121e-05
        4524    -3.79015    -3.79719 7.22129e-05
        4525     -3.7906    -3.79719 7.22116e-05
        4526    -3.79121    -3.79718 7.22077e-05
        4527    -3.79122    -3.79718 7.22038e-05
        4528    -3.79153    -3.79718 7.21986e-05
        4529    -3.79138    -3.79718  7.2194e-05
        4530    -3.79169    -3.79718 7.21883e-05
        4531    -3.79139    -3.79718 7.21836e-05
        4532    -3.79155    -3.79718 7.21784e-05
        4533    -3.79126    -3.79717 7.21742e-05
        4534    -3.79127    -3.79717 7.21701e-05
        4535    -3.79128    -3.79717 7.21658e-05
        4536    -3.79115    -3.79717 7.21621e-05
        4537    -3.79177    -3.79717 7.21561e-05
        4538    -3.79194    -3.79717 7.21494e-05
        4539    -3.79195    -3.79717 7.21426e-05
        4540    -3.79213    -3.79717 7.21353e-05
        4541    -3.79246    -3.79717 7.21269e-05
        4542    -3.79294    -3.79716  7.2117e-05
        4543    -3.79312    -3.79716 7.21066e-05
        4544    -3.79376    -3.79716 7.20946e-05
        4545     -3.7941    -3.79716 7.20819e-05
        4546    -3.79369    -3.79716 7.20701e-05
        4547    -3.79403    -3.79716 7.20575e-05
        4548    -3.79393    -3.79716 7.20452e-05
        4549    -3.79443    -3.79716 7.20319e-05
        4550    -3.79434    -3.79716 7.20187e-05
        4551    -3.79455    -3.79716 7.20052e-05
        4552    -3.79507    -3.79716 7.19908e-05
        4553    -3.79529    -3.79716 7.19762e-05
        4554    -3.79567    -3.79716 7.19611e-05
        4555    -3.79545    -3.79716 7.19463e-05
        4556    -3.79584    -3.79716 7.19311e-05
        4557    -3.79624    -3.79716 7.19156e-05
        4558    -3.79695    -3.79716 7.18998e-05
        4559    -3.79721    -3.79716  7.1884e-05
        4560    -3.79763    -3.79716 7.18684e-05
        4561    -3.79774    -3.79716 7.18527e-05
        4562    -3.79802    -3.79716 7.18372e-05
        4563    -3.79875    -3.79716 7.18223e-05
        4564    -3.79888    -3.79716 7.18076e-05
        4565    -3.79931    -3.79716 7.17934e-05
        4566    -3.79974    -3.79716 7.17799e-05
        4567    -3.79987    -3.79716 7.17667e-05
        4568    -3.80014    -3.79716 7.17539e-05
        4569     -3.8004    -3.79716 7.17417e-05
        4570    -3.80095    -3.79716 7.17308e-05
        4571    -3.80149    -3.79716 7.17214e-05
        4572    -3.80156    -3.79716 7.17121e-05
        4573    -3.80222    -3.79716  7.1705e-05
        4574    -3.80317    -3.79717 7.17013e-05
        4575    -3.80334    -3.79717 7.16983e-05
        4576    -3.80378    -3.79717 7.16972e-05
        4577    -3.80406    -3.79717 7.16974e-05
        4578    -3.80355    -3.79717 7.16953e-05
        4579    -3.80348    -3.79717 7.16928e-05
        4580    -3.80338    -3.79717   7.169e-05
        4581    -3.80355    -3.79718 7.16878e-05
        4582     -3.8037    -3.79718 7.16863e-05
        4583    -3.80337    -3.79718 7.16834e-05
        4584    -3.80317    -3.79718 7.16797e-05
        4585    -3.80295    -3.79718 7.16751e-05
        4586      -3.803    -3.79718 7.16708e-05
        4587    -3.80259    -3.79718 7.16648e-05
        4588      -3.802    -3.79718 7.16569e-05
        4589    -3.80201    -3.79718  7.1649e-05
        4590      -3.802    -3.79719  7.1641e-05
        4591    -3.80197    -3.79719  7.1633e-05
        4592    -3.80179    -3.79719 7.16244e-05
        4593    -3.80084    -3.79719 7.16133e-05
        4594    -3.80035    -3.79719  7.1601e-05
        4595    -3.80016    -3.79719 7.15883e-05
        4596    -3.79996    -3.79719 7.15753e-05
        4597    -3.79963    -3.79719 7.15617e-05
