# generation best_length mean_best_half
517 4.7683940643 5.0922761935
518 4.7683940643 5.0710064166
519 4.7683940643 5.0895921622
520 4.7683940643 5.0181719455
521 4.7683940643 4.9818585694
522 4.7683940643 4.9738946759
523 4.7683940643 4.9529473225
524 4.7683940643 4.9652165258
525 4.7683940643 5.0216442470
526 4.7683940643 5.0557406683
527 4.7683940643 5.0141814258
528 4.7683940643 4.9483228959
529 4.7683940643 4.9305962617
530 4.7683940643 5.0167542346
531 4.7683940643 5.0495604920
532 4.7683940643 5.0647681098
533 4.7683940643 5.0791462788
534 4.7683940643 5.0247005066
535 4.7683940643 5.0156003725
536 4.7683940643 5.0066092528
537 4.7683940643 5.0475700978
538 4.7683940643 5.0215801351
539 4.7683940643 5.0388342859
540 4.7683940643 4.9832355237
541 4.7683940643 4.9972753991
542 4.7683940643 4.8964169409
543 4.7683940643 4.9104915292
544 4.7683940643 4.9561447566
545 4.7683940643 4.9968721419
546 4.7683940643 4.9902396340
547 4.7683940643 4.9947759034
548 4.7683940643 5.0487043537
549 4.7683940643 5.0923073449
550 4.7683940643 5.0143755803
551 4.7683940643 4.9965350683
552 4.7683940643 5.0173237339
553 4.7683940643 5.0121155079
554 4.7683940643 4.9184636186
555 4.7683940643 4.9222122730
556 4.7683940643 5.0001184148
557 4.7683940643 5.0605829152
558 4.7683940643 5.0061827339
559 4.7683940643 5.0439866937
560 4.7683940643 5.0127447883
561 4.7683940643 4.9693276288
562 4.7683940643 5.0516663409
563 4.7683940643 5.0345839459
564 4.7683940643 5.0154698514
565 4.7683940643 5.0231810156
566 4.7683940643 5.0168959346
567 4.7683940643 4.9722129945
568 4.7683940643 4.9673923324
569 4.7683940643 4.9976101451
570 4.7683940643 5.0137045405
571 4.7683940643 4.9897264461
572 4.7683940643 4.9784136926
573 4.7683940643 5.0206551882
574 4.7683940643 5.0184374702
575 4.7683940643 4.9824141652
576 4.7683940643 4.9372392246
577 4.7683940643 4.9501489302
578 4.7683940643 4.9872904790
579 4.7683940643 4.9980196830
580 4.7683940643 5.0298348638
581 4.7683940643 4.9935759081
582 4.7683940643 4.9684001166
583 4.7683940643 4.9634991884
584 4.7683940643 5.0456284046
585 4.7683940643 5.0413191244
586 4.7683940643 4.9632758831
587 4.7683940643 5.0203592155
588 4.7683940643 5.0718036700
589 4.7683940643 5.0876997294
590 4.7683940643 5.0122898635
591 4.7683940643 5.0266614039
592 4.7683940643 4.9664424268
593 4.7683940643 4.9494759666
594 4.7683940643 4.9629806012
595 4.7683940643 4.9731254306
596 4.7683940643 5.0172442875
597 4.7683940643 5.0738438458
598 4.7683940643 5.0355221040
599 4.7683940643 5.0423944780
600 4.7683940643 5.0511398932
601 4.7683940643 5.0331430951
602 4.7683940643 4.9965399511
603 4.7683940643 5.0368627554
604 4.7683940643 5.0190867651
605 4.7683940643 5.0349202187
606 4.7683940643 4.9935066823
607 4.7683940643 4.9654478969
608 4.7683940643 4.9753352825
609 4.7683940643 4.8962763070
610 4.7683940643 4.8770580245
611 4.7683940643 4.9332049087
612 4.7683940643 4.9396334534
613 4.7683940643 4.9773098356
614 4.7683940643 4.9989068673
615 4.7683940643 4.9900903864
616 4.7683940643 5.0130597741
617 4.7683940643 5.0624916534
618 4.7683940643 5.1112493015
619 4.7683940643 5.0644593337
620 4.7683940643 5.0152191007
621 4.7683940643 4.9794602031
622 4.7683940643 5.1213168222
623 4.7683940643 5.0003424902
624 4.7683940643 5.1103898893
625 4.7683940643 5.0540574645
626 4.7683940643 5.0325491537
627 4.7683940643 5.0573723316
628 4.7683940643 5.1114466687
629 4.7683940643 5.0752244342
630 4.7683940643 5.0017032491
631 4.7683940643 4.9900237507
632 4.7683940643 4.9867961872
633 4.7683940643 4.9536460755
634 4.7683940643 5.0360138068
635 4.7683940643 5.0346921704
636 4.7683940643 5.0401775560
637 4.7683940643 4.9922463085
638 4.7683940643 5.0765104542
639 4.7683940643 5.0382802990
640 4.7683940643 5.0301863098
641 4.7683940643 5.0491128356
642 4.7683940643 5.0291275438
643 4.7683940643 4.9980297966
644 4.7683940643 5.0061768151
645 4.7683940643 4.9237239625
646 4.7683940643 4.9873722385
647 4.7683940643 4.9815505149
648 4.7683940643 4.9933361689
649 4.7683940643 5.0350389758
650 4.7683940643 4.9791445269
651 4.7683940643 4.9633492503
652 4.7683940643 5.0372330224
653 4.7683940643 5.0457237894
654 4.7683940643 5.0370810777
655 4.7683940643 5.1172939913
656 4.7683940643 5.0806205943
657 4.7683940643 4.9966606253
658 4.7683940643 4.9702066108
659 4.7683940643 4.9943408926
660 4.7683940643 4.9876405130
