#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
         724     1.51599     1.04678   0.0291365
         725     1.69504     1.04767     0.02911
         726     2.22502     1.04929    0.029115
         727     2.30179     1.05102   0.0291259
         728     2.29227     1.05272   0.0291358
         729     1.45062     1.05327   0.0291009
         730    0.969848     1.05315   0.0290613
         731     1.16295      1.0533   0.0290219
         732     1.40907     1.05379   0.0289863
         733     1.72377      1.0547   0.0289612
         734     1.34084     1.05509   0.0289244
         735     1.52732     1.05574   0.0288921
         736     1.37623     1.05617   0.0288562
         737     1.62839     1.05695   0.0288275
         738     1.45574     1.05749   0.0287935
         739     1.62902     1.05826   0.0287649
         740     1.01169      1.0582   0.0287261
         741    0.904688     1.05799   0.0286881
         742    0.446748     1.05717   0.0286612
         743    0.591555     1.05654   0.0286295
         744    0.544936     1.05585   0.0285993
         745    0.153294     1.05464   0.0285865
         746    0.284746     1.05361   0.0285668
         747  -0.0939372     1.05207   0.0285699
         748   -0.367223     1.05018   0.0285946
         749   -0.264346     1.04842   0.0286103
         750   -0.274272     1.04666   0.0286264
         751  -0.0974709     1.04513   0.0286288
         752    0.294869     1.04414   0.0286081
         753    0.777717     1.04378   0.0285723
         754    0.738478     1.04338   0.0285373
         755    0.356177     1.04247    0.028514
         756    0.522646     1.04178   0.0284846
         757    0.353134     1.04087   0.0284615
         758    0.490682     1.04014   0.0284332
         759    0.438659     1.03935   0.0284067
         760    0.560426     1.03872   0.0283764
         761    0.553341     1.03808   0.0283462
         762    0.977796     1.03801   0.0283092
         763    0.731871      1.0376   0.0282749
         764    0.327363     1.03667   0.0282532
         765    0.659467     1.03618   0.0282205
         766     1.04058     1.03619   0.0281837
         767    0.778902     1.03585   0.0281489
         768     1.01446     1.03582   0.0281123
         769     1.21806     1.03606   0.0280767
         770     1.01256     1.03603   0.0280403
         771     1.14831     1.03618   0.0280043
         772     0.98067      1.0361   0.0279681
         773    0.857141     1.03587   0.0279329
         774    0.753099     1.03551   0.0278992
         775    0.543206     1.03487   0.0278704
         776    0.744884      1.0345    0.027837
         777    0.658491     1.03401   0.0278054
         778     1.00918     1.03398   0.0277697
         779     0.65208     1.03349   0.0277384
         780    0.771032     1.03316   0.0277048
         781     1.22974     1.03341   0.0276705
         782     1.27945     1.03372   0.0276369
         783     1.03041     1.03372   0.0276016
         784     1.02159      1.0337   0.0275664
         785    0.834807     1.03345   0.0275325
         786     0.70495     1.03303   0.0275006
         787    0.771398      1.0327   0.0274677
         788     0.56063      1.0321   0.0274393
         789    0.955134       1.032   0.0274047
         790     1.12352     1.03212   0.0273703
         791    0.956335     1.03202   0.0273359
         792     1.51799     1.03264   0.0273082
         793     1.36897     1.03306   0.0272771
         794     1.02221     1.03305   0.0272427
         795     1.54729     1.03369   0.0272162
         796     1.00489     1.03366    0.027182
         797    0.855896     1.03343   0.0271488
         798     0.69522     1.03301   0.0271181
         799    0.856969     1.03279    0.027085
         800     0.63169     1.03229   0.0270558
         801    0.695471     1.03187   0.0270253
         802      1.3357     1.03225   0.0269943
         803       1.144     1.03239    0.026961
         804     1.51457     1.03299   0.0269341
         805     1.50846     1.03358   0.0269072
         806     1.37357       1.034   0.0268771
         807     1.36156      1.0344   0.0268468
         808     1.51086     1.03499   0.0268201
         809     2.21528     1.03645   0.0268266
         810     2.05096      1.0377   0.0268227
         811     1.84084      1.0387   0.0268079
         812     1.72846     1.03954   0.0267883
         813     1.87746     1.04058   0.0267752
         814     1.84234     1.04156   0.0267604
         815     1.52732     1.04216   0.0267342
         816     1.79838     1.04308   0.0267175
         817     1.76921     1.04397   0.0266996
         818     1.43903     1.04445   0.0266713
         819     1.28536     1.04475   0.0266404
         820     1.30841     1.04507   0.0266098
         821     1.30291     1.04538   0.0265793
         822     1.32676     1.04573   0.0265491
         823      1.2969     1.04603   0.0265186
         824     1.38925     1.04645   0.0264897
         825    0.661863     1.04598   0.0264617
         826    0.667426     1.04552   0.0264337
         827     1.03149     1.04551   0.0264017
         828     1.47198     1.04602   0.0263748
         829     1.65137     1.04675   0.0263531
         830     1.46543     1.04726   0.0263262
         831     1.34184     1.04761   0.0262969
         832    0.693337     1.04719   0.0262687
         833    0.756628     1.04684   0.0262395
         834    0.367878     1.04602   0.0262207
         835    0.431196     1.04529   0.0261996
         836    0.895982     1.04511   0.0261689
         837    0.564995     1.04453   0.0261439
         838    0.990931     1.04447   0.0261128
         839    0.921889     1.04432   0.0260821
         840    0.799589     1.04403   0.0260527
         841    0.957522     1.04393   0.0260219
         842    0.774517     1.04361   0.0259929
         843     1.33987     1.04396   0.0259645
         844     1.33237      1.0443    0.025936
         845     1.53677     1.04489   0.0259118
         846     1.28418     1.04517   0.0258827
         847     1.54391     1.04576   0.0258589
         848     1.15052     1.04588   0.0258287
         849     1.50212     1.04642   0.0258038
         850     1.21174     1.04661   0.0257742
         851     1.10437     1.04668    0.025744
         852    0.930042     1.04654   0.0257142
         853     1.01446     1.04651   0.0256841
         854    0.994082     1.04644   0.0256541
         855     1.39123     1.04685   0.0256272
         856     1.44207     1.04731   0.0256014
         857     1.52385     1.04787   0.0255776
         858     1.51812     1.04841   0.0255537
         859     2.10901     1.04965   0.0255537
         860     2.40407     1.05122   0.0255725
         861     1.99388     1.05232   0.0255662
         862     1.68917     1.05306   0.0255472
         863     1.43529      1.0535   0.0255215
         864     1.38132     1.05388   0.0254948
         865     1.39944     1.05428   0.0254684
         866      1.1767     1.05442   0.0254394
         867     1.08454     1.05445   0.0254101
         868     1.11323     1.05452   0.0253809
         869     1.77045     1.05535   0.0253651
         870     1.93024     1.05635   0.0253558
         871     1.12866     1.05644   0.0253269
         872     1.22154     1.05662   0.0252985
         873     1.36667     1.05698    0.025272
         874     1.18232     1.05712   0.0252435
         875     1.02634     1.05709   0.0252147
         876    0.972708     1.05699   0.0251861
         877     1.04456     1.05698   0.0251574
         878      1.2926     1.05725   0.0251302
         879    0.987225     1.05717   0.0251017
         880     1.09829     1.05721   0.0250732
         881     1.22468      1.0574   0.0250455
         882     1.51466     1.05792   0.0250224
         883     1.57547     1.05851    0.025001
         884     1.79933     1.05935   0.0249867
         885     1.57614     1.05993   0.0249653
         886      1.7682     1.06073   0.0249499
         887     1.82779     1.06159   0.0249368
         888      1.5991      1.0622   0.0249161
         889      1.3463     1.06252   0.0248901
         890     1.51012     1.06302   0.0248672
         891     1.54621     1.06356   0.0248452
         892     1.71881      1.0643   0.0248282
         893     1.40804     1.06468   0.0248034
         894     1.49916     1.06517   0.0247804
         895     1.35862      1.0655   0.0247549
         896     1.29205     1.06575   0.0247285
         897     1.35801     1.06608   0.0247031
         898    0.987439     1.06599   0.0246758
         899     1.25789      1.0662   0.0246492
         900    0.726489     1.06582   0.0246247
         901    0.507885      1.0652   0.0246052
         902    0.524233     1.06461   0.0245852
         903    0.479866     1.06396   0.0245665
         904     1.05933     1.06395   0.0245393
         905     1.76542     1.06473   0.0245245
         906     1.62753     1.06535   0.0245053
         907     1.46097     1.06578   0.0244821
         908     1.38302     1.06613   0.0244577
         909     1.79656     1.06694    0.024444
         910     1.78901     1.06773     0.02443
         911     1.88877     1.06863   0.0244198
         912     1.79057     1.06942   0.0244058
         913     1.63232     1.07004   0.0243869
         914     1.40685     1.07041    0.024363
         915     1.74919     1.07115   0.0243476
         916     1.32611     1.07143   0.0243227
         917     1.16257     1.07153   0.0242963
         918      1.0899     1.07155   0.0242699
         919     1.00034     1.07147   0.0242436
