#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        3828    -5.70862    -5.47838  0.00181423
        3829    -5.74383    -5.47845  0.00181508
        3830    -5.69928    -5.47851  0.00181552
        3831    -5.65282    -5.47855  0.00181561
        3832    -5.63074    -5.47859  0.00181558
        3833    -5.48958     -5.4786   0.0018151
        3834     -5.5163    -5.47861  0.00181466
        3835    -5.49386    -5.47861  0.00181419
        3836    -5.36671    -5.47858  0.00181395
        3837    -5.32767    -5.47854   0.0018139
        3838    -5.45979    -5.47854  0.00181344
        3839    -5.46655    -5.47853  0.00181297
        3840    -5.52967    -5.47855  0.00181254
        3841    -5.43403    -5.47853  0.00181211
        3842    -5.45345    -5.47853  0.00181165
        3843    -5.53772    -5.47854  0.00181124
        3844    -5.46761    -5.47854  0.00181077
        3845    -5.40532    -5.47852   0.0018104
        3846    -5.40152     -5.4785  0.00181004
        3847    -5.46049     -5.4785  0.00180958
        3848    -5.45363    -5.47849  0.00180912
        3849    -5.35847    -5.47846  0.00180892
        3850    -5.34474    -5.47842  0.00180878
        3851    -5.37128     -5.4784  0.00180853
        3852    -5.34874    -5.47836  0.00180837
        3853    -5.43945    -5.47835  0.00180793
        3854    -5.37818    -5.47833  0.00180765
        3855    -5.48727    -5.47833  0.00180718
        3856     -5.4126    -5.47831  0.00180679
        3857    -5.26264    -5.47826  0.00180719
        3858    -5.30482    -5.47821  0.00180728
        3859    -5.33528    -5.47817  0.00180719
        3860    -5.23725    -5.47811   0.0018078
        3861    -5.25339    -5.47805  0.00180827
        3862    -5.30136    -5.47801  0.00180838
        3863    -5.23635    -5.47795  0.00180899
        3864    -5.17854    -5.47787  0.00181018
        3865    -5.39491    -5.47785  0.00180984
        3866    -5.35487    -5.47781  0.00180965
        3867    -5.25235    -5.47776  0.00181012
        3868    -5.35007    -5.47772  0.00180996
        3869     -5.4435    -5.47771  0.00180951
        3870    -5.41181     -5.4777  0.00180912
        3871    -5.36442    -5.47767  0.00180889
        3872     -5.3558    -5.47764   0.0018087
        3873    -5.44354    -5.47763  0.00180825
        3874    -5.59337    -5.47766  0.00180803
        3875    -5.60483    -5.47769  0.00180786
        3876    -5.56639    -5.47771  0.00180754
        3877    -5.65087    -5.47776  0.00180763
        3878    -5.58377    -5.47779  0.00180737
        3879    -5.61815    -5.47782  0.00180727
        3880    -5.60381    -5.47785  0.00180709
        3881    -5.58997    -5.47788  0.00180686
        3882    -5.53853     -5.4779  0.00180646
        3883    -5.56554    -5.47792  0.00180613
        3884    -5.57127    -5.47795  0.00180583
        3885    -5.48819    -5.47795  0.00180537
        3886    -5.52811    -5.47796  0.00180495
        3887    -5.54135    -5.47798  0.00180456
        3888    -5.53971    -5.47799  0.00180416
        3889    -5.44568    -5.47798  0.00180372
        3890     -5.4486    -5.47798  0.00180327
        3891     -5.4221    -5.47796  0.00180286
        3892     -5.5086    -5.47797  0.00180242
        3893    -5.51909    -5.47798  0.00180199
        3894    -5.55224      -5.478  0.00180162
        3895    -5.55025    -5.47802  0.00180126
        3896    -5.62994    -5.47806  0.00180122
        3897    -5.64346     -5.4781  0.00180125
        3898    -5.60172    -5.47813  0.00180107
        3899    -5.53472    -5.47815  0.00180067
        3900     -5.5226    -5.47816  0.00180024
        3901    -5.55308    -5.47818  0.00179988
        3902     -5.5128    -5.47819  0.00179944
        3903    -5.64425    -5.47823  0.00179949
        3904    -5.66978    -5.47828  0.00179969
        3905    -5.69211    -5.47833  0.00180007
        3906    -5.67442    -5.47838  0.00180031
        3907    -5.63992    -5.47842  0.00180032
        3908    -5.66754    -5.47847  0.00180051
        3909    -5.69388    -5.47853  0.00180089
        3910    -5.67868    -5.47858  0.00180116
        3911    -5.56793     -5.4786  0.00180084
        3912    -5.52599    -5.47861  0.00180042
        3913    -5.52211    -5.47862      0.0018
        3914    -5.51453    -5.47863  0.00179956
        3915    -5.48596    -5.47864   0.0017991
        3916    -5.58573    -5.47866  0.00179885
        3917    -5.47992    -5.47866  0.00179839
        3918    -5.59563    -5.47869  0.00179818
        3919    -5.58421    -5.47872  0.00179792
        3920    -5.60988    -5.47875  0.00179777
        3921    -5.59599    -5.47878  0.00179757
        3922     -5.6155    -5.47882  0.00179744
        3923    -5.72186    -5.47888  0.00179805
        3924    -5.61954    -5.47892  0.00179795
        3925    -5.62312    -5.47895  0.00179787
        3926       -5.53    -5.47897  0.00179746
        3927    -5.50036    -5.47897  0.00179701
        3928    -5.53414    -5.47899  0.00179661
        3929    -5.50313    -5.47899  0.00179616
        3930       -5.57    -5.47901  0.00179585
        3931    -5.47085    -5.47901   0.0017954
        3932    -5.48171    -5.47901  0.00179494
        3933    -5.51586    -5.47902  0.00179451
        3934    -5.55393    -5.47904  0.00179415
        3935    -5.53304    -5.47906  0.00179375
        3936    -5.40723    -5.47904  0.00179339
        3937    -5.43108    -5.47903  0.00179297
        3938    -5.44756    -5.47902  0.00179254
        3939    -5.49374    -5.47902  0.00179208
        3940     -5.4885    -5.47902  0.00179163
        3941    -5.47675    -5.47902  0.00179118
        3942    -5.48384    -5.47902  0.00179072
        3943    -5.39595      -5.479  0.00179039
        3944    -5.44351    -5.47899  0.00178996
        3945    -5.40107    -5.47897  0.00178962
        3946    -5.49543    -5.47898  0.00178917
        3947    -5.51727    -5.47899  0.00178874
        3948    -5.44736    -5.47898  0.00178831
        3949    -5.30312    -5.47894  0.00178841
        3950    -5.34457     -5.4789  0.00178828
        3951    -5.45515     -5.4789  0.00178784
        3952    -5.43518    -5.47888  0.00178742
        3953     -5.4277    -5.47887  0.00178701
        3954    -5.51579    -5.47888  0.00178658
        3955    -5.56388     -5.4789  0.00178626
        3956    -5.64902    -5.47895  0.00178633
        3957    -5.70379      -5.479  0.00178678
        3958    -5.62697    -5.47904  0.00178672
        3959    -5.59252    -5.47907   0.0017865
        3960    -5.59789     -5.4791   0.0017863
        3961    -5.53333    -5.47911   0.0017859
        3962    -5.61533    -5.47915  0.00178578
        3963    -5.57986    -5.47917  0.00178551
        3964    -5.59982     -5.4792  0.00178532
        3965    -5.44455    -5.47919  0.00178489
        3966    -5.43082    -5.47918  0.00178448
        3967    -5.44594    -5.47917  0.00178405
        3968    -5.44142    -5.47916  0.00178363
        3969    -5.45787    -5.47916  0.00178319
        3970     -5.5009    -5.47916  0.00178275
        3971    -5.50098    -5.47917  0.00178231
        3972    -5.47868    -5.47917  0.00178186
        3973    -5.45243    -5.47916  0.00178142
        3974    -5.48316    -5.47916  0.00178097
        3975    -5.52268    -5.47917  0.00178056
        3976    -5.52982    -5.47919  0.00178016
        3977     -5.4998    -5.47919  0.00177972
        3978    -5.58022    -5.47922  0.00177945
        3979    -5.42329     -5.4792  0.00177906
        3980    -5.51604    -5.47921  0.00177864
        3981     -5.5236    -5.47922  0.00177822
        3982    -5.52105    -5.47923  0.00177781
        3983    -5.55106    -5.47925  0.00177745
        3984    -5.59195    -5.47928  0.00177723
        3985    -5.60075    -5.47931  0.00177705
        3986    -5.55682    -5.47933  0.00177671
        3987    -5.53949    -5.47935  0.00177633
        3988    -5.45278    -5.47934  0.00177589
        3989    -5.45598    -5.47933  0.00177546
        3990    -5.38122    -5.47931  0.00177518
        3991    -5.36832    -5.47928  0.00177496
        3992     -5.3401    -5.47925  0.00177485
        3993    -5.39616    -5.47922  0.00177453
        3994    -5.35507    -5.47919  0.00177436
        3995    -5.35956    -5.47916  0.00177417
        3996    -5.31827    -5.47912  0.00177418
        3997    -5.29038    -5.47908  0.00177437
        3998    -5.24818    -5.47902  0.00177486
        3999    -5.21546    -5.47895  0.00177564
        4000    -5.14604    -5.47887  0.00177715
        4001    -5.11797    -5.47878  0.00177899
        4002    -5.26863    -5.47873  0.00177932
        4003    -5.22363    -5.47866  0.00178002
        4004    -5.30651    -5.47862  0.00178009
        4005    -5.27619    -5.47857  0.00178036
        4006    -5.31497    -5.47853  0.00178039
        4007    -5.36049     -5.4785  0.00178019
        4008     -5.3704    -5.47847  0.00177995
        4009    -5.35826    -5.47844  0.00177976
        4010    -5.40344    -5.47842  0.00177941
        4011    -5.38065     -5.4784  0.00177913
        4012    -5.39656    -5.47838  0.00177881
        4013    -5.41918    -5.47836  0.00177842
        4014    -5.34426    -5.47833   0.0017783
        4015    -5.25152    -5.47827  0.00177875
        4016    -5.29172    -5.47823  0.00177891
        4017    -5.32894    -5.47819  0.00177886
        4018    -5.31107    -5.47815   0.0017789
        4019    -5.31137    -5.47811  0.00177894
        4020    -5.34412    -5.47807  0.00177881
        4021    -5.41068    -5.47806  0.00177845
        4022    -5.31685    -5.47802  0.00177846
        4023    -5.34217    -5.47798  0.00177834
        4024    -5.41072    -5.47797  0.00177797
        4025    -5.47388    -5.47797  0.00177753
        4026    -5.40196    -5.47795  0.00177719
        4027    -5.39313    -5.47793  0.00177688
        4028    -5.38133     -5.4779   0.0017766
        4029    -5.40336    -5.47788  0.00177625
        4030    -5.27866    -5.47783   0.0017765
        4031    -5.28646    -5.47779  0.00177669
        4032    -5.28301    -5.47774  0.00177691
        4033    -5.27291    -5.47769  0.00177719
        4034      -5.284    -5.47764   0.0017774
        4035    -5.34203    -5.47761  0.00177728
        4036    -5.39069    -5.47758  0.00177697
        4037    -5.38368    -5.47756  0.00177668
        4038    -5.36947    -5.47753  0.00177644
        4039    -5.35257     -5.4775  0.00177627
        4040    -5.44131    -5.47749  0.00177585
        4041    -5.33774    -5.47746  0.00177575
        4042    -5.34804    -5.47743   0.0017756
        4043    -5.31329    -5.47739  0.00177563
        4044    -5.34609    -5.47735  0.00177548
        4045    -5.30922    -5.47731  0.00177553
        4046    -5.28174    -5.47726  0.00177575
        4047    -5.41983    -5.47725  0.00177537
        4048     -5.3831    -5.47723  0.00177508
        4049    -5.36301     -5.4772  0.00177487
        4050    -5.48799     -5.4772  0.00177443
        4051     -5.4861     -5.4772  0.00177399
        4052     -5.4755     -5.4772  0.00177356
        4053    -5.46792     -5.4772  0.00177312
        4054    -5.39358    -5.47718   0.0017728
        4055    -5.34075    -5.47715  0.00177269
        4056    -5.38461    -5.47712  0.00177239
        4057    -5.46261    -5.47712  0.00177196
        4058    -5.53631    -5.47713  0.00177159
        4059    -5.49265    -5.47714  0.00177115
        4060    -5.52817    -5.47715  0.00177076
        4061    -5.63089    -5.47719  0.00177073
        4062    -5.47403    -5.47719  0.00177029
        4063    -5.46461    -5.47719  0.00176986
        4064    -5.48753    -5.47719  0.00176943
        4065    -5.45837    -5.47718    0.001769
        4066    -5.36092    -5.47715  0.00176879
        4067    -5.42211    -5.47714  0.00176841
        4068    -5.34226    -5.47711  0.00176829
        4069    -5.41985    -5.47709  0.00176791
        4070    -5.38477    -5.47707  0.00176762
        4071    -5.37854    -5.47705  0.00176735
        4072    -5.40521    -5.47703  0.00176701
        4073    -5.37248      -5.477  0.00176676
        4074    -5.32391    -5.47697  0.00176672
        4075    -5.37736    -5.47694  0.00176646
        4076    -5.33236    -5.47691  0.00176638
        4077    -5.29071    -5.47686  0.00176654
        4078    -5.30968    -5.47682  0.00176658
        4079    -5.28097    -5.47677   0.0017668
        4080    -5.26798    -5.47672  0.00176711
        4081    -5.45385    -5.47671  0.00176668
        4082    -5.48519    -5.47672  0.00176625
        4083    -5.39305     -5.4767  0.00176594
        4084    -5.44058    -5.47669  0.00176553
        4085    -5.43173    -5.47668  0.00176513
        4086    -5.42896    -5.47666  0.00176474
        4087    -5.27739    -5.47662  0.00176498
        4088    -5.26573    -5.47656   0.0017653
        4089    -5.36513    -5.47654  0.00176508
        4090    -5.40249    -5.47652  0.00176474
        4091    -5.44729    -5.47651  0.00176432
        4092     -5.4217     -5.4765  0.00176394
        4093    -5.39635    -5.47648  0.00176362
        4094    -5.29218    -5.47643  0.00176377
        4095    -5.29875    -5.47639  0.00176387
        4096    -5.43862    -5.47638  0.00176346
        4097    -5.44721    -5.47637  0.00176305
        4098    -5.52145    -5.47639  0.00176265
        4099     -5.4834    -5.47639  0.00176222
        4100    -5.49171    -5.47639  0.00176179
        4101    -5.45008    -5.47638  0.00176138
        4102    -5.45508    -5.47638  0.00176096
        4103     -5.4721    -5.47638  0.00176053
        4104    -5.48205    -5.47638   0.0017601
        4105    -5.46039    -5.47638  0.00175967
        4106    -5.43684    -5.47637  0.00175927
        4107    -5.36367    -5.47634  0.00175906
        4108      -5.424    -5.47633  0.00175867
        4109    -5.47065    -5.47632  0.00175825
        4110     -5.3574     -5.4763  0.00175806
        4111    -5.38185    -5.47627  0.00175778
        4112    -5.41892    -5.47626  0.00175741
        4113    -5.42837    -5.47625  0.00175702
        4114    -5.40203    -5.47623  0.00175668
        4115    -5.41417    -5.47621  0.00175632
        4116    -5.52225    -5.47622  0.00175593
        4117    -5.45055    -5.47622  0.00175552
        4118    -5.40617     -5.4762  0.00175517
        4119    -5.50253    -5.47621  0.00175476
        4120    -5.53099    -5.47622  0.00175438
        4121    -5.41584    -5.47621  0.00175402
        4122    -5.50327    -5.47621   0.0017536
        4123    -5.53532    -5.47623  0.00175324
        4124    -5.52097    -5.47624  0.00175285
        4125    -5.49284    -5.47624  0.00175243
        4126    -5.43994    -5.47623  0.00175202
        4127    -5.56491    -5.47626  0.00175173
        4128    -5.46263    -5.47625  0.00175131
        4129    -5.31438    -5.47621  0.00175132
        4130    -5.33513    -5.47618  0.00175123
        4131    -5.27918    -5.47613  0.00175146
        4132     -5.3454     -5.4761  0.00175132
        4133    -5.37568    -5.47607  0.00175106
        4134    -5.41037    -5.47606  0.00175071
        4135    -5.39041    -5.47604  0.00175041
        4136    -5.34175    -5.47601  0.00175029
        4137    -5.42155    -5.47599  0.00174992
        4138    -5.44754    -5.47599  0.00174951
        4139    -5.40971    -5.47597  0.00174916
        4140    -5.43955    -5.47596  0.00174876
        4141    -5.34884    -5.47593   0.0017486
        4142    -5.37524    -5.47591  0.00174835
        4143    -5.35019    -5.47588  0.00174819
        4144    -5.36016    -5.47585  0.00174799
        4145    -5.45662    -5.47584  0.00174758
        4146    -5.41752    -5.47583  0.00174721
        4147    -5.48563    -5.47583  0.00174679
        4148    -5.52178    -5.47584  0.00174641
        4149    -5.47762    -5.47584  0.00174599
        4150    -5.53066    -5.47586  0.00174562
        4151    -5.52613    -5.47587  0.00174524
        4152    -5.49917    -5.47587  0.00174483
        4153    -5.48517    -5.47588  0.00174441
        4154    -5.43162    -5.47587  0.00174402
        4155    -5.42229    -5.47585  0.00174365
        4156    -5.50252    -5.47586  0.00174324
        4157    -5.54539    -5.47588   0.0017429
        4158    -5.55248    -5.47589  0.00174258
        4159    -5.50482     -5.4759  0.00174217
        4160    -5.63522    -5.47594  0.00174218
        4161    -5.54296    -5.47596  0.00174183
        4162    -5.42243    -5.47594  0.00174146
        4163    -5.49672    -5.47595  0.00174105
        4164    -5.58322    -5.47597  0.00174082
        4165    -5.53208    -5.47599  0.00174046
        4166    -5.52463      -5.476  0.00174008
        4167    -5.49584      -5.476  0.00173967
        4168    -5.43685    -5.47599  0.00173927
        4169    -5.48637      -5.476  0.00173886
        4170    -5.42531    -5.47598  0.00173848
        4171    -5.52287      -5.476   0.0017381
        4172    -5.51337      -5.476  0.00173771
        4173    -5.45288      -5.476   0.0017373
        4174    -5.51712    -5.47601  0.00173691
        4175     -5.5603    -5.47603  0.00173662
        4176    -5.56922    -5.47605  0.00173634
        4177    -5.59488    -5.47608  0.00173616
        4178     -5.5738     -5.4761   0.0017359
        4179    -5.48349     -5.4761  0.00173549
        4180    -5.44687     -5.4761  0.00173509
        4181    -5.45432    -5.47609  0.00173468
        4182    -5.40824    -5.47608  0.00173434
        4183     -5.4468    -5.47607  0.00173394
        4184    -5.50937    -5.47608  0.00173354
        4185    -5.43331    -5.47607  0.00173316
        4186    -5.32275    -5.47603  0.00173313
        4187    -5.34146      -5.476  0.00173302
        4188    -5.41991    -5.47598  0.00173266
        4189    -5.55243      -5.476  0.00173234
        4190    -5.50766    -5.47601  0.00173194
        4191    -5.59993    -5.47604  0.00173178
        4192    -5.48181    -5.47604  0.00173137
        4193    -5.46877    -5.47604  0.00173096
        4194    -5.46962    -5.47604  0.00173054
        4195    -5.42265    -5.47603  0.00173018
        4196    -5.41398    -5.47601  0.00172983
        4197    -5.57555    -5.47603  0.00172958
        4198    -5.52278    -5.47605   0.0017292
        4199    -5.45179    -5.47604   0.0017288
        4200    -5.47228    -5.47604  0.00172839
        4201    -5.47615    -5.47604  0.00172798
        4202    -5.53518    -5.47605  0.00172762
        4203    -5.61501    -5.47609  0.00172753
        4204    -5.54986     -5.4761  0.00172721
        4205    -5.58906    -5.47613  0.00172701
        4206    -5.61433    -5.47616  0.00172691
        4207    -5.63112     -5.4762  0.00172689
        4208    -5.59288    -5.47623   0.0017267
        4209    -5.71015    -5.47628  0.00172719
        4210    -5.68886    -5.47633  0.00172751
        4211    -5.68437    -5.47638  0.00172781
        4212     -5.7027    -5.47644  0.00172823
        4213    -5.61565    -5.47647  0.00172814
        4214    -5.62596    -5.47651  0.00172809
        4215    -5.60929    -5.47654  0.00172797
        4216    -5.53963    -5.47655  0.00172763
        4217     -5.5386    -5.47657  0.00172728
        4218    -5.53433    -5.47658  0.00172692
        4219    -5.61753    -5.47661  0.00172684
        4220    -5.61599    -5.47665  0.00172674
        4221    -5.63511    -5.47668  0.00172674
        4222    -5.64461    -5.47672  0.00172679
        4223     -5.6551    -5.47677   0.0017269
        4224    -5.60628     -5.4768  0.00172676
        4225    -5.45247    -5.47679  0.00172636
        4226    -5.38549    -5.47677  0.00172609
        4227    -5.40774    -5.47675  0.00172576
        4228    -5.44437    -5.47675  0.00172537
        4229    -5.49268    -5.47675  0.00172496
        4230    -5.48166    -5.47675  0.00172456
        4231    -5.50905    -5.47676  0.00172417
        4232    -5.41887    -5.47674  0.00172381
        4233    -5.36276    -5.47672  0.00172362
        4234    -5.37808    -5.47669  0.00172337
        4235    -5.38114    -5.47667  0.00172311
        4236    -5.42246    -5.47666  0.00172275
        4237    -5.45213    -5.47665  0.00172235
        4238    -5.47499    -5.47665  0.00172195
        4239    -5.49812    -5.47666  0.00172155
        4240    -5.50565    -5.47666  0.00172115
        4241    -5.53243    -5.47668   0.0017208
        4242     -5.5493     -5.4767  0.00172048
        4243    -5.57469    -5.47672  0.00172023
        4244    -5.57085    -5.47674  0.00171997
        4245    -5.58183    -5.47677  0.00171974
        4246    -5.51398    -5.47677  0.00171936
        4247    -5.54674    -5.47679  0.00171903
        4248    -5.53974    -5.47681  0.00171869
        4249    -5.56532    -5.47683  0.00171841
        4250    -5.56871    -5.47685  0.00171814
        4251    -5.47898    -5.47685  0.00171774
        4252    -5.46778    -5.47685  0.00171734
        4253    -5.44557    -5.47684  0.00171695
        4254    -5.51821    -5.47685  0.00171657
        4255     -5.5531    -5.47687  0.00171626
        4256    -5.58761    -5.47689  0.00171606
        4257    -5.54645    -5.47691  0.00171573
        4258    -5.53882    -5.47692  0.00171539
        4259    -5.52316    -5.47693  0.00171502
        4260    -5.57275    -5.47696  0.00171477
        4261    -5.47494    -5.47696  0.00171436
        4262    -5.53323    -5.47697  0.00171401
        4263    -5.55045    -5.47699   0.0017137
        4264    -5.55825    -5.47701   0.0017134
        4265    -5.54441    -5.47702  0.00171307
        4266    -5.40127      -5.477  0.00171276
        4267     -5.4648      -5.477  0.00171236
        4268    -5.52032    -5.47701  0.00171199
        4269    -5.39124    -5.47699  0.00171171
        4270    -5.42396    -5.47698  0.00171135
        4271    -5.43293    -5.47697  0.00171098
        4272     -5.4287    -5.47696  0.00171062
        4273     -5.4301    -5.47695  0.00171025
        4274    -5.38298    -5.47692     0.00171
        4275    -5.48158    -5.47693   0.0017096
        4276    -5.45414    -5.47692   0.0017092
        4277    -5.42749    -5.47691  0.00170884
        4278    -5.40552    -5.47689  0.00170853
        4279    -5.43415    -5.47688  0.00170816
        4280     -5.3394    -5.47685  0.00170806
        4281     -5.4201    -5.47684  0.00170771
        4282    -5.41431    -5.47682  0.00170738
        4283    -5.40742    -5.47681  0.00170705
        4284     -5.4094    -5.47679  0.00170673
        4285    -5.41593    -5.47678  0.00170639
        4286    -5.31376    -5.47674  0.00170641
        4287    -5.23273    -5.47668  0.00170696
        4288    -5.22193    -5.47662   0.0017076
        4289    -5.29338    -5.47658  0.00170774
        4290    -5.38553    -5.47656  0.00170747
        4291    -5.42738    -5.47655  0.00170711
        4292     -5.4048    -5.47653  0.00170679
        4293    -5.33865     -5.4765   0.0017067
        4294     -5.4467    -5.47649  0.00170632
        4295    -5.43304    -5.47648  0.00170595
        4296    -5.36714    -5.47645  0.00170574
        4297    -5.31147    -5.47642  0.00170578
        4298    -5.30286    -5.47638  0.00170586
        4299    -5.40053    -5.47636  0.00170555
        4300    -5.44576    -5.47635  0.00170517
        4301    -5.45224    -5.47635  0.00170478
        4302    -5.43621    -5.47634  0.00170441
        4303    -5.44045    -5.47633  0.00170404
        4304    -5.48006    -5.47633  0.00170364
        4305    -5.60288    -5.47636   0.0017035
        4306    -5.57644    -5.47638  0.00170326
        4307     -5.5168    -5.47639  0.00170289
        4308    -5.62361    -5.47642  0.00170284
        4309     -5.4977    -5.47643  0.00170245
        4310    -5.53274    -5.47644  0.00170211
        4311    -5.44727    -5.47644  0.00170173
        4312    -5.45564    -5.47643  0.00170134
        4313    -5.34005     -5.4764  0.00170124
        4314    -5.36826    -5.47637  0.00170103
        4315    -5.42555    -5.47636  0.00170067
        4316    -5.40668    -5.47635  0.00170036
        4317    -5.44698    -5.47634  0.00169998
        4318    -5.55374    -5.47636  0.00169968
        4319    -5.53439    -5.47637  0.00169934
        4320    -5.54777    -5.47639  0.00169902
        4321    -5.46971    -5.47639  0.00169863
        4322    -5.51585    -5.47639  0.00169826
        4323     -5.5474    -5.47641  0.00169795
        4324    -5.49232    -5.47642  0.00169756
        4325    -5.46082    -5.47641  0.00169717
        4326    -5.41357     -5.4764  0.00169684
        4327    -5.52692    -5.47641  0.00169649
        4328    -5.51407    -5.47642  0.00169612
        4329    -5.45801    -5.47641  0.00169573
        4330    -5.52449    -5.47642  0.00169538
        4331    -5.56535    -5.47644  0.00169511
        4332     -5.4843    -5.47645  0.00169472
        4333    -5.55218    -5.47646  0.00169442
        4334    -5.50721    -5.47647  0.00169404
        4335    -5.44732    -5.47646  0.00169367
        4336    -5.48021    -5.47647  0.00169328
        4337    -5.44193    -5.47646   0.0016929
        4338    -5.36726    -5.47643   0.0016927
        4339    -5.38658    -5.47641  0.00169244
        4340    -5.47006    -5.47641  0.00169205
        4341    -5.31838    -5.47637  0.00169205
        4342    -5.37749    -5.47635  0.00169181
        4343    -5.30191    -5.47631   0.0016919
        4344    -5.35657    -5.47628  0.00169174
        4345    -5.41656    -5.47627   0.0016914
        4346    -5.54059    -5.47628  0.00169108
        4347    -5.49493    -5.47629  0.00169069
        4348    -5.50688     -5.4763  0.00169032
        4349    -5.49306     -5.4763  0.00168994
        4350     -5.3958    -5.47628  0.00168965
        4351    -5.43416    -5.47627  0.00168929
        4352    -5.46446    -5.47627   0.0016889
        4353    -5.55515    -5.47629  0.00168861
        4354    -5.63555    -5.47632  0.00168862
        4355    -5.61008    -5.47635  0.00168851
        4356    -5.56234    -5.47637  0.00168824
        4357    -5.49537    -5.47638  0.00168786
        4358    -5.56468     -5.4764  0.00168759
        4359    -5.64991    -5.47644  0.00168767
        4360    -5.61367    -5.47647  0.00168758
        4361    -5.52836    -5.47648  0.00168724
        4362    -5.52255    -5.47649  0.00168688
        4363    -5.59971    -5.47652  0.00168673
        4364    -5.61345    -5.47655  0.00168664
        4365    -5.57469    -5.47657   0.0016864
        4366    -5.56923     -5.4766  0.00168615
        4367    -5.62327    -5.47663   0.0016861
        4368    -5.57762    -5.47665  0.00168587
        4369    -5.56529    -5.47667   0.0016856
        4370    -5.58996     -5.4767  0.00168542
        4371    -5.55214    -5.47672  0.00168512
        4372    -5.59251    -5.47674  0.00168494
        4373    -5.55715    -5.47676  0.00168466
        4374    -5.55929    -5.47678  0.00168438
        4375    -5.52952    -5.47679  0.00168404
        4376    -5.49799     -5.4768  0.00168366
        4377    -5.50393     -5.4768  0.00168329
        4378    -5.45781     -5.4768  0.00168291
        4379    -5.52484    -5.47681  0.00168256
        4380    -5.57745    -5.47683  0.00168233
        4381    -5.57575    -5.47685   0.0016821
        4382    -5.59971    -5.47688  0.00168195
        4383    -5.62309    -5.47692   0.0016819
        4384    -5.59995    -5.47694  0.00168175
        4385    -5.48475    -5.47695  0.00168136
        4386    -5.55107    -5.47696  0.00168106
        4387    -5.56779    -5.47698  0.00168081
        4388    -5.54599      -5.477   0.0016805
        4389    -5.51948    -5.47701  0.00168014
        4390    -5.43109      -5.477  0.00167979
        4391    -5.46789      -5.477  0.00167941
        4392    -5.47052    -5.47699  0.00167903
        4393    -5.45101    -5.47699  0.00167866
        4394    -5.58929    -5.47701  0.00167847
        4395    -5.46935    -5.47701  0.00167809
        4396    -5.47848    -5.47701  0.00167771
        4397    -5.37099    -5.47699   0.0016775
        4398    -5.47037    -5.47699  0.00167712
        4399    -5.41928    -5.47697  0.00167679
        4400    -5.40052    -5.47696   0.0016765
        4401    -5.42032    -5.47694  0.00167617
        4402    -5.49471    -5.47695  0.00167579
        4403    -5.52626    -5.47696  0.00167545
        4404     -5.5267    -5.47697  0.00167511
        4405    -5.55922    -5.47699  0.00167483
        4406    -5.50004    -5.47699  0.00167446
        4407    -5.54173    -5.47701  0.00167414
        4408    -5.50902    -5.47702  0.00167378
        4409    -5.48436    -5.47702   0.0016734
        4410    -5.42301    -5.47701  0.00167307
        4411    -5.39461    -5.47699  0.00167279
        4412    -5.43166    -5.47698  0.00167244
        4413     -5.4134    -5.47696  0.00167213
        4414    -5.47766    -5.47696  0.00167175
        4415    -5.43759    -5.47695  0.00167139
        4416    -5.45461    -5.47695  0.00167102
        4417    -5.51102    -5.47696  0.00167066
        4418    -5.55574    -5.47697  0.00167038
        4419    -5.61306      -5.477  0.00167028
        4420    -5.60084    -5.47703  0.00167014
        4421    -5.60188    -5.47706     0.00167
        4422    -5.61621    -5.47709  0.00166992
        4423    -5.60281    -5.47712  0.00166978
        4424    -5.62099    -5.47715  0.00166972
        4425    -5.60607    -5.47718   0.0016696
        4426    -5.64069    -5.47722  0.00166963
        4427    -5.70242    -5.47727  0.00167003
        4428    -5.62508     -5.4773  0.00166999
        4429    -5.63223    -5.47734  0.00166998
        4430    -5.44673    -5.47733  0.00166961
        4431    -5.47742    -5.47733  0.00166924
        4432     -5.5307    -5.47734   0.0016689
        4433    -5.51955    -5.47735  0.00166855
        4434    -5.49158    -5.47736  0.00166818
        4435    -5.44147    -5.47735  0.00166782
        4436    -5.46368    -5.47735  0.00166745
        4437    -5.46437    -5.47734  0.00166708
        4438    -5.51039    -5.47735  0.00166672
        4439    -5.53002    -5.47736  0.00166639
        4440    -5.56549    -5.47738  0.00166613
        4441    -5.56921     -5.4774  0.00166588
        4442    -5.53436    -5.47742  0.00166556
        4443    -5.64087    -5.47745  0.00166559
        4444    -5.63453    -5.47749  0.00166559
        4445    -5.60149    -5.47752  0.00166545
        4446    -5.59613    -5.47754  0.00166528
        4447    -5.57766    -5.47756  0.00166506
        4448    -5.58014    -5.47759  0.00166485
        4449     -5.5609    -5.47761  0.00166458
        4450    -5.56443    -5.47763  0.00166432
        4451    -5.58922    -5.47765  0.00166413
        4452    -5.55876    -5.47767  0.00166386
        4453    -5.55867    -5.47769  0.00166359
        4454    -5.56228    -5.47771  0.00166332
        4455    -5.56422    -5.47773  0.00166306
        4456    -5.50767    -5.47773   0.0016627
        4457    -5.47626    -5.47773  0.00166233
        4458    -5.53788    -5.47775  0.00166201
        4459    -5.45916    -5.47774  0.00166164
        4460     -5.4896    -5.47774  0.00166127
        4461    -5.44423    -5.47774  0.00166092
        4462    -5.45949    -5.47773  0.00166055
        4463    -5.51004    -5.47774  0.00166019
